id,final_position,steps
16,16,-----+---+-+-+--+--++++-+-------++--+-+++-+-+-+-+++++-+++-+++-+--+-++-++-+-++-++++++---++---++---+++++-++----+-++++------++-++--+--++-+--+--+--++----+++-+++--+++-+++-+-++--+-+++--+++-++++++-+--++-++++
17,38,---++++++-+++++-+++-++----+-+++++++++-+-+-+++++--+++-----++-++---+--+++--+++-+-++-++--++-+-+++-++-++-+-+-++-+--+-+-++++-+++-+--++--+-+--++++--++---+++++--++++--+++++----++++++-+--++-+---+-++-+---+-+++
18,28,+-++-+-++-+++---++++--++---++-+-+++++++-+++-++--+---++-++++--+-++++---++---+--+---++-++--++-++-+++-++----+++-++-++-+++--++++++-+-++--+-++--+-+++-+--------+--+-+-++-+++++----++-+-+++-+++-+++-++-++-+--+
19,24,---+++----++-+-++---++--++-+-+--++++-++-+--+-+++--+--++----++-++++++-++-+-+++----+-+-+++++++--+--+++-+-++--++-++---++-+-+--++++--+--+++--+++--++-+-+++-+++--+-++---++-++-+++--+---++--+-++++++--+-++-+++
20,42,--+-+-+--++-+++++-+-+++-+-++-++-++--+-+++--+-+---++--++-+--+++--+-++++-+-++----++--++--+-++-+-+++-++-++++-+++-++-+-+--++--+++-+-----++++--++++++-+-++++-----++++-+--+--+++++-++++++++++-++-+-++++++-++-+
21,34,-+----++-+-++-+---++++++-++-+---+-++-+++--+++--+-+--+-++-+--+-++---+---+-++-+-+++-----++++-+-++--+---+++-+++-++--+--++-+--++-+-+++++++++--++++++--+++----++++-++-++++-+++-++-++-+--+++++++++++-+-+-+--++
22,24,-++--++----++---+-++-+++-++-------++-++-+--+++---+--++-+--++-+--+--++++-+++--+--+++-++-+++---+-++-+-+++++++-++++----+-+---++++-++-+--++-+-+--++-+++++++--+--++--++-+-++++++-+--++-++--+-+++-+--+-+++-+++
23,18,+--++++-++-+-+-++-+++++++---++----+-+-+-++----++--++-+-+---+--+-+--++-+-+-+-+++++----+++-+++++---+---+-+-+---++--+++++++++-++++--++--+++-++------+++--+--+--++++++-+++-+++--++----++--+-+-+++--+++-+---+
24,32,++--+-++--++-++--+-++--++++++-+-+++++--++--+-+-+---++-+++++++-----+-+-++-+++++++----+---+--+-+--+++--++--++--+--+-+-++-+++++++-++-++--+--+++---+--++-++---+-++++++++-+--+++-+-+++-++-++-++-++-+-+-+++-+-
25,44,+----++-+++---++++++--+++--+-+++++--++++-+-++--+-++--++-+----++++++++---+-+-+++-++-+++++++++-++++---+-+--++-+++---+++++--+-++---++-++--+---+++--+++-+-++++++-++---+-++++++-+-+-++++-++-++++-----++-++-++
26,48,++++++-+++-++++-++-++++++-++-+++-+-+++++-++++--+---+-++---+----++--+-++-+--++++--++++-------+-+++---++-++-+++-+++-++--++++-+++---++---++-+-+-+-+++-+-+++-++-+-+++-+-++++++-+-----++++++++++-+++--++--+++
27,28,++-+-+--+++-+-+-++++++++++++++--++--+++-----++-+-----++++++-+-+++-----+--++-+-++----++++-+-++-+++++++-++-++----++-+-+-++-++--+--+-++--++++++++++++----+--+-+--+---++-++-+-++-++++----+--+++++--++-+-+---
28,36,++-+++-++++++++-+-+-+-+++++--+--++++-----+---+--+-----++-+-++++++++---+-++-+++--+++-++--++-----+++-+++-+++++-+++++++--+++++-++--+-+-++++--+---++--+-+---++---+-+++--++++-++-+-++++++++---++----++++-++--
29,26,+-+++-+-+----+++--+--+++-+++-+--+++-++-+---+-++++++++---++--+-++++-++++-+-+-++--+-++-+---++++-+-------++---++++++-+++-+-+++-+-+++-+-+++----++++---+-+-+++----+-+++++++--+-++---++--+-+++--++-+--+--+-+++
30,50,++++++-++--++----+++-+--++-++-++-+-++-++---+---+--++++++++--+-++++--+-+++-++--+-+++-++++--+-+--++-+-++-++-++++--++-+++++---+++-+++--+++-+----+++--+++++++-+++-+-+++++++--+++--++-----+--++++-++++++++-++
31,26,-+------++-+-+++--+-+--+-++-+--+--+-+----++---++-+-+-+++++-+++--++-+++++++-++-+++++++-+-++-----++-++-+-+--++++++-+-+-++++----+++++++-++++-++-+--+-+----+-+-+--++++++-----++++++-+--+---+++-+++----+++++-
32,22,++---+-+--+++--+------+--++++++++++++---+----++++--+-++++--+++++++++-+-+++-+++++-++-+++++-++---+-++-++---+-+---+--+-----+++-+-+-+++++++++----+-+--++--++-++-+--+----+-+-+-+-++-+--+--+++--+++-+++---+-++
33,44,---+-++++++--++++-+++++++++-+-+--+---+---+--+--+-+++--+----+-++-++--+--+-++-+++++---++++++--+-+-+++-++++--+++-++-++++++--+++--+-+-++++++-+++-+---+--+-++++++++++++++-+++--++-+++++----++---+-+-+--+-++++
34,20,+++----++-++++---+---++-++-+++-+-++++--+++++-++-+++++++-----+++-+++--+-++++-+-+-+++-+--+++-+------++-++-+--+------+-+-++-----++++--+++++--+---+++-+-++--+-+--+---+-+++++--++--+-+++--++--+-++++++--+++--
35,56,+-++-++--++-+----+---+-+++++-+++++++++-++++-+-+----++-+-++++-++++++-+++++-+--+++-+--+-+-++---+++++-+++--++++++-+-+++-+-++++--++-++++-+++---+-++-+-+-++++-++---+++++-+-+-+--+--++-++++-+++--+--+++++++++-
36,64,--+--++++++++-+++++++---++++++-+++--++--++++-++++++--++-+-+--++---++--++-+--+-++++++++++-+----+++++-++-+-+++++++--++-++++-++++++++---+++-++++++--+-++-+--+-+++--+++---++-+++-++-+++-+++--++-++++-+++-+--
37,60,+-++---++++-++-++++----+++-+-++++++-+-+--+-----++++++-++----+-++----++++++++++++-++++-+--+---+++--++++++++-+++-++-+++-++-++-+-+++-++-++--+++++-+-++-++-+++-++++++++--++++++-+-+-+-+++--++-++++--+-+-+-++
38,48,++++-+-+--+-+++++++-+--+++-+--+-++++-++-+-+----++--+++-++++++-+--++--++-+-+-++--++--++++-+-++--+--+--+----++++--++-+-+--+++--+++++++++-+-+++++++-+++++-+--+---++-++-++-+++-+++++++++++--+-+--+-+++-+++--
39,26,--++--++++-+++---+++++-++-++-+---++-+---+-++-+-+--++-+++-+-+++++++-------+-+--++--+++-++++------+++++++++-++-+++-+---+-----++++-++-+-++-----++-+++----+-++-----++++-+-+-+--++-++++++++-++-+++-+-+++-+-++
40,26,-++--++++-+++--+++----++++-++-++---+---++++---++++++-+-++--++-+++-+-+++-+---------++-+++++--++--++++++--+++-++++-++-+---++-+--+++++-+----+---+-+++--+++-+-+++++--+-+-+-----++-+++++-+++-+--+++---+--+++-
41,40,+++-++-++++-++-+-+++----++-+++-++-+-++-+-+-++-+-+----+++-+-+-+-+-+-+-++++-+-++-++-+++-+++-++++---+-++--+++-+----+---+++--++-++++-++--++-++-++++++--+++--+++++---+-++---+-+++-+--++-++++++--+-+-+++--+++-
42,30,-+-+-----++-+-----++-+--++--+-+-+----+--+++++-+++++-++-+--+++-+-+++-+--+++-+-+-++++-+++++-++-++++++-+-+-+-++--++----+++++-++-----+++-++----+-+-++---+++++--+++-+-++-+--+++++-+++++--++++-+----+++-+++++-
43,28,+---+++--++++-++-++++-++++--++-+---+-+-+++--++--++++-++-+-+++-------++-+--++++-+---+-++-+++--+-++--+---++-++++-+-+--+--++++-+++-++++--+++-+---+----+++-+-+-++-++---++++++---++-++-+-+-++++----++-+++-+++
44,44,+-++++++++----++-+-++-+-++++--+++++++++---++-+----+-+++-+--++---+-++-+-+++--+-++---++++-+---++-++-+++++-++-+-----++-+-++++--+++-+-+-++++++--++++++-++-++-+--++-+++--+--+-++--+++++++-++++-++--+--++-+-++
45,46,-+----++++-++-+----++++---+++++-++++-+-+++-++++--+-++---+-++-+-++-+++-+++-++++-++++-+-+--+++++++-+-+---+++--+-++--++-+-+--++++++++++----+-+++++-++++-+-+--+++-++----+++++-++++---+--+++--+-++-++-+++--++
46,46,+++-+----+--++++--+-++++-+++-+-+--+++-++--+-++-++++-++-+--++-+---+++--+++-+--+-+-+++-+++++--++--++-++-+++++--++-+-+-++--+++++-++-++----+++++-+++--+++----+-+++-++++-+--+++-+++++++++---++++-+--+--+-++++
47,24,++++-+++-+++++---+---+-+++-++++++--+-+---+-+--+-++-+-+--++-+-++-+----++--+-+-+----+-+++-+-+++++++++---+-++++-++++++-----++-++--+++-+---+---+-+----++--+-++-+++-++---+-+++++++-++-++----+++++-+--+-++++--
48,36,+-+--++---+++---+-+--++++-+-+--++++-++++----++--+++--++-+++++-+--+++-+---+----+++-+++-+-++--+---++---++-+++++-+-+++-++-+-+-++--+-++-+++++--++++++-+++-+-+--+-+-+++-+++---+--++++++---++--++++--+++++++-+
49,46,++-+-++-++-+----+--++-++---+-++-++++++++-++-+-+-++++-+-+-++++--++++++-+----++++-+++-+++++-+--++-+-+++++-+-+-+++++++-+-+-+-+-+++-+++-+----+-+++---++-+-+++++-+++-+++-+-+-+++--+-+++-++-+++----+-+-++---+-
50,36,--+++-+--++----+--+++-+++++++-++-++-++-+++-+-+----+-+++-++++-++++------++--------+++-+++--+-+-+-++++-++++++-++++++++-+--++-++++++--++-++--++--+++--+-----++++-++-++-+++-++-+++-+-+-+-+-+++----++---+++++
51,44,-+-+-++++-+-+--+++-+++-+++++----+-+-+++--+-+-++-+++---+-++--++++-+++---++++++-+-++++-+++-+--+--+-+-+++-++-+--++++-+-++++++--+--++--++--+++-+-+++++-+--+++-+++-+-+--++----++-+-+++++-++---+++--+++++--+++
52,36,-++--+++-+---++-+--+-++++--+--++++---+-++-++-+-++++++-++--+-+++-+++++--++++++-++++++-+---+-++------+-+++-+++-++-++-+-+++++-+---++-+-+--++++--++-----+++++-+--++-+++-+--+++--+++++-+-+-+++-+--+-+++---++-
53,36,+++-++--++++++-+-+--+++-++-++-+-+-+--+++++-+++---++++++--++-+-++-+-+--++++++++++-+---++++++----+++--++--+-+-+-----+++++--++-----+---++++-+++-+++--++--+++-+--+-++++-+--++-+-+++--++-+-+--++++--++-+-+-+-
54,42,--++++-++-+-+++--++++-++-++-+----++++-+-+++--+++++-++-+-+++++++-+-++++++-+--+++-++--+-----++-++-++++--+--+++-+++++++-+--+--++++--+++--+-++-+--+-++++++-+++-+++--+-++--++-++---++--++--++-----+-++-+-+++-
55,34,++-+--+++-++-++---+--++--+++-++++++-+---+----+---+--++-+--+-++--+-+-----+++++-+++++-+-+++++++-++-+++++++-++----+--+++-++++-+++-++-++-++++-++++-+-++-+-++++-+++--+-+-++--++-+--+++-++--+++----+-+---+++--
56,26,---+----++-++++-+-+--+++-+--+---+-++++++-----+++++++-----+---+-+---++----+++-++--+-+++---++++-++++++++--++-+-+-++++-+-+++++---+-+-+-+--+---++-+------+++-+-+-+++++-+++++++++-+-+-++--++-+-++-+++++-++++-
57,44,-++++-+-++-++--+++-+-+++-+++-+----+-+-+++++----+++-+--++++++-++-+-+++-+-----+-++-++-+++++-+++++++-+++----++-+-+++--+-+++-++---++-+++-++++--+++++-++-++-++--+++++-+++-+-++-+-++-+--++-+-+++---+---+++---+
58,50,++---+++--+-++-+++++++-+++--++-----+-++-+++--+++-+-+----++++-++-+---+++++-+++--++-+-++++++-+++-+++--+---+---++-+++++--+-++-+------++++-+-+++++-++++++++++++-++-+++-+-+-+-++++-+++-++--++-+-++-++--++++-+
59,42,-+--++-++-++++++++++-+-++-+++---++-+-+-+++++++++-+++-++++-++-+++--+-+++---++--+++--+++++-+-+-+++++-+++-+---+++++--+++----++--++++--++-+-+-+-++-+-+--+++++-+---++--+++--+++-++++----++--++----++++-----+-
60,28,++--+-+-+++-+++-+---++++++-++-+--+-+++++-+-+++-+-+++--+++++----+++-++++-++-+--+-+-+++-+--+-+++--++-+++++-+-++-+--+--+-++++--+-+-----+-++--++-----+-+-+++++++-++-++--+-+++-++-----++--++-+-+---+--+++-++-
61,30,++++---++-+++-++----+++-+++---+-+++--+-++-++++-++++++----+--+---+--+++-+--+---+-+-++-+++++-++++-+-+-++-----++--+-+-+-++-++++++--++--+-++-+++--+-+++-++-+-+--+++++++--+-+-++-+-+--++-+-+-++-++---+--+++++
62,22,-++---+++-+-+++-+++-+---+++-+---+-++-++++--++--+++-+++-+-+-+--+-++++-+++++++--+-+++++++++--+-+--+--++---++-----+--+++++--+++-+-++--+-+++-+--++--+--++--++-----++++--+++++++++-+-+----+----+----++++-++--
63,32,+-+--+---++++-+-++++++-+++-+++++++-+++-+-++-++++-+-+--++-++++-+++-++--+++-++++++-+++-+-+--++++-+-----++--++-+-+-+-----++++---+++-+--++-+-+--+-+++++--++-++---++-+--++-+-+--+++--++----+++--+---+-+-++-+-
64,46,+--+-+--+-++-++-+-+-+--+--++++-+-+-++--+-++-+-+++-++-+-++++--++++--+++-+-+---++++++++--++--++++-+--++--+---+-+++++-+--+++++-+++-+++++-++++++-+-+++-+-+++++-+-++-+++--++++++--+--+++++-+---+--+-++++----+
65,18,++--++--+--+--+++++++-+--+++++++--+-+++++++-+++-+-+---++-+----+++---+-+++--+---++++--+--+--++-++-+---+-+--+++++---+--++++++-+-++++-++-++---+-++----++-----++--+--+-+++-++--+-+++---++++-++++-+-+---+-+--
66,52,+++++++-++--+-+++++++-++---+++---+---++-+--+++-----++++++-+++-+-++-++++++++-++--+---++++---++++-++-+-++-++++-++++--+++++-++-+-+-+++--+--+++--+++-+-+++++++++++----++++-++++--+++--+-+-++-+----++++--+-+-
67,48,---++-++++-+++--++-++-++++++++-++-+++++++++++++-+-+++-++-+-+-+-++-+-+--+---+--++++++++-+++-++-++++-+++++-++-++-+-++-----++--+++-+-+-++--++-+++---++-+-+---+--++++-+--+--+++-+-+-+-++++-+-+-++-+--++--+-+
68,48,--++-+-+++++++---++-+++-+++-+-++-+++----+++++-+-+-++-++-+-+-++++++--++----++-----++-+-++-+++-++-++++--++++++---+--++-+--+++++++++++---+++----+-++++++++--+-++-++--+++++--+-+-+---++-+-+-++--+++++++++++-
69,34,++-------++---+-+++--++-++++++---+-++++-++++----+++----++-+++-+----+-+++-++--+++-+-+-----++-++-+-+-+-+++--+--+--+++++++---+++++---+++++++-+-++-++-++--+++++-+-+-+-+++-+++-+++-++++-++-+-++-++++-+++---+-
70,48,+++-++++-++++-++-+---++--+-++--++-++-++-+-++++++++-+--++--++-++-++-+++----+-+-+-++++-++--+--+-+++--++--+++++-++++++--+-+-+-+--+-+++---+++++++++++---+--++--+++++-+-+--+-+-+-++-+-+-+--+--+++++-++++++-++
71,34,++++-+++++--+-++++-+--+--+-+-++++++--+-++++++---+-+-----+-++-+--+-++--+++-++--++++++-+-++-+-+-++++--++-----+++-+++---+++++--+---+-+--+-+-+-+-+++-+-++-+-++++---+++-+++-++-+-+++-+--++-++-++--+-++++---++
72,18,++-+++-------+--+--+++-++++----++----++-++---+-+-++++-+--++-+-++-++-----+--+++-++++++++--++--+-+---+-+-++-+-++++--+---+--+++++--+-+++-+-+-+++-+--++--+++-+++++-+++-+-++-++++----+++----+--+---++++-++++-
73,34,+---++---++-++--+++++++++++--+++--++++-++++++-+++--++-+---+++-+++---+-+--+-++++--+++++--++++--+--++-+----+++-++-++---++-+-++-+-+--+-+++-+--++++-+++-+--++-+-+-+++--+++-+--++++-++--+-++---++-++--+---++-
74,54,-+--+-++++++--++++++-++++++---+-+-+---++-++--++-+++-+-+++-+++-+++-+++--+++--+++++++++++-++-+-+--++-+-+++++-+++++-+----++--++-+--+---+++++--+--+++-++-++-+-++-+--+++++++-+++++---+++++-+++-+++++---+--+--
75,42,++--++-++++-+---+-+----+-+++++++++++--+-++-++++-++-+-++++-+++---++++-++-++---+++-++++++++++----+++-+++-++----+++-++--+-+-+----+-+--+-+++---+-++-+-+-++++++--++++-+++-+++-+-++-++++--++----+--++-++---+++
76,48,+--+-+++-+++--+++++++-++---+++-++-++-+-++++--+-+---+--++++++-+++++------+-+--+++++-+++--+++++-++++-+++--+-+++++---+++-+---++-+--+--++++++-+++-+-+-+-++---++-+--+-+-++-++++-+++++--++-+----++++++++++--++
77,52,+--+++--+++----+++++-+++++++-++++++-++-+++++-++++---++--+---+-+++--+++++-++++-+--++---+-+++++---+-+-+-+++-++-+-+-+--+++-+-+-+-++---++++-+-+++++-++-+++-+---++-++--++-+--++++-++++++-++--++-+++++--++--++
78,28,---++++--+-++-++--+-+++++++++++++-+-+-+-++-+-+-+--+--+++++--+++-+-+++-+++--+-+-+++-++--++---+--++-+++++++-+-+------+-+----+++++---++-++++-+++-++-+-+++-----++--++---+++++--++---+-+-++--+++-+--++-+--++-
79,68,+++--++++++++++-+++--++++-++-+++++--+++---++++---+--+++-++-++++++-+-+++--+++-+----++++++++++--+++++++-----++-+---++-+-+--+++-++-+++--+++++-++++++++-+-+-++-+-+-+++--+++++-+++-+++-+-++----++++-++++-++++
80,48,+++++++++--++--++++--+++---++-++-+++++-+++-+++-+++----+++-++-+----+-+++--+--+++++++++-++++++-+++--+-++-++++---+--+-+++--+-++---+-+++-++-+---++-++++-++-++---++++++-+--+++--+--++-++---++++-+++---+-+++-+
81,34,+---+-++-+++--++---++++--+-+--+-+++++-+-+++++--+-+--+++++----+--++++-----++++++-++++++----+--++--++++-++--++-++++-++--+-+++--+----++++++--+++++-+-+-+++-++-++++++++--++--++----+++-++-+-+++-+++---+-+---
82,32,-+++++++++-+--+++++++++-++++++++++-+-+---+-+-++-++--+--++++-+--+--+------+++++--++-+--+-++-+-++++---++++++---++-++-+-+++-++-+-+-+----+++++++-+--+-+++--+--+--+++--+++-+---++----+++-++++---++-+--++---+-
83,52,+-+--++-+++++--+-++-+-++++--+--+-+++++++-+++--+-++++-+--+++++++--++------+++--+-++++++-+++++---++++-+-+-+++-++++++-------++-++--++++++++-+-----++++-+---++++++-+++++-+++++++-++++--+++-+++--++-+--+-+-+-
84,20,+--+++-+----++++--+-----+-+-----++--+-++++++---+-+---+++-+++-+-++---+-+---++++-+++++-+--+-++-++--++-+-++-+-+++++-++---+-----++-+---+-++++--++++++++-++++-++-++++-+-+-++--+-++-+-+++--+-+-+-++-+-++--+-+-
85,40,-++++--+-+-+---+-++--+--++++++++-----++-++-+++-++-+-+--+--+++-+-+++++-+++-+-++-+++++-++-++-+++-++-+--+++++++++----+-+++-++--+-+-++++-++++++--+-+--+-+-++++--+-+--+++--+-+--+++-+--++----++-++-+-++-++++-
86,58,--+-++-+-++--++++++++-++++---+-++--++--++--++++-++++-++++++--++--+-++++-++-++++-+-+-++++-+---+-+++++--++-++------+++-+---+++++++++++--+---++++++---+++++-+-+++-+++++++++--+-+++-+++---+++++-+-++-+-+++-+
87,34,++----+---++++--++++--+-+-++---+-+-++-----+-+-+++++-++-+-+--+-+++-++++-+---+++------+++-+++--++-+++++--++--+++++--++----+++-+--+++++--+++-+++++-+++++-+--++++-++++--++-++++-----+++++---++++++-+-+-+-+-+
88,30,+-+-+++--++-++---++------+-+++--+++-++---+-+++-+-++++-+--+-++-++--+---++-+++-++-++--++++----++--+++--++++-+---++-++--+++++++--+-++++++++++++---+++--++++++++++---+-+--+----+--++---++--+---++++++++-+-+-
89,44,-+--+-++-+-+-+++--+-+++++++++-++++-+++--+++---+++++--++-++--++-+--++-+-++++-++-++-+++++--+--+--+-+++-+++--+-+--++-++++-+-+--+++-++-+++--++-++-----+++-+++-+-++--+-++++-+++-++----++++++-+++-+---+-+++-+-
90,38,-++--++++--+++++++++-----++-++++-++--++--++---+++-+-+-+-+++--+----+++++-+++---+++++-++-+++-++---+-++++--++++++++++-+-+---++-+++++++-++--+-+++++-++-+-+---+++--+++-++-+++-+++-+++--+--+-------++++---+---
91,46,+---++-+++-++-++-++-+++-+--+-++-+-++-+++++--+----+-+++++-++--++-----++++-+++++--++-+++++++--+-+-++++----+++++-+-+-+-++++++-++----+---++---++-+++-++++-+++--+----++++++++--+-++--++--++-++++++++++-++-++-
92,46,+++++-+--++++--++++++++--+++-+-+++++--+-+++-++-+++-+--+--++++-+++----++-++-+++++++-+-+++--+--+-+---+--+++++++---+-++-++-+---++++++---+++++------+-++-+-+---+--+++-++-+-+++---++++++++++++--+-++-+--++-++
93,50,--+-+++++--+--+-+++-++-+---+--+++--+---+-++----+-++++-+--+-++++++-++++--+++-++++++-++++++-+++--+++-++--+++++++++-+-----++++++++-++---++++--+-++-+---+--+-+-+-+++++--++++++++++++-+-++-++++-+++--+++--+--
94,46,-+++-++-++++++--+--+-++--++++++--+++--+-+++-+++-++-++++++-+--+----+-++-++-+++++----+-+-++++++-++--++-+-+---++++-++-++--++-+++++-++-+-+-+++---++++---+-+++-+-+----+-+-+-++--+++++-++++++-+-+++--+++++-+--
95,30,-+++++++-++-++-+-+--+++-++-++--+++----+--++----++--++---++-++-++-+--++++--+---++-+++++++-++--++----+--+++-+-+-+++++++-+-----+-----++-+-+-++-++++-+++-++++--++--+++-+++---+--+--+++++-++++---++-++++-++-+
96,44,-++-+-+-++-+++++++++-+++++-++-+++-+--+-++++-++++--+-+-+-+---+-+-+---+++-++-++-+---+--++-+---+++--+++++--++-+++++-++--++++++++--+++--+-+++-+-+++++-+-+-++-++++-++-+++----+---+---+-++++--++--+++-+-++-+-+
97,34,--+++-++++-----++-+++-++--+--+-++----+-+-+-+----+-+++-+++-++-+++--++++-+-+--+-+--+-+-++++++-+++---++---++++++-+++-++++++-++++-+--++-+-++-++--+++++++--++-++++-+--++++--++-++-+-----+++--+-+++-+++-+---+-
98,40,+-+-+-++--+-++---++-++-+----+--++-+-+--+++-+++++++++-+-++-++--+-+++-+++-++-++++-+-+++++-+++++---+++++---++++--+-----+-+++-+-++---+--+++++++-+++++++-++++-++-+-+--+--+++++-+-+++--++-+-++-+--+---+-+-++--
99,36,+++--+++-++++--+++--++++++-++++-+++--++------++-++++-+---+++--+--+-+-+---+-++++-++-----++--+--++--+---+++--++--++++-+++++-++---+++-+---+-++--+-++---++-+---+++-++-+++-++++-+++++--++++-++-++++++-+++++--
100,58,-++++-+++++++-+----+-+++++-++-+++-+++++-+---+-+-+---++++++--++++-+-+-+++++++-+-++++++-+--+-+-+-++--+++++++-+-+-+-+-+++++--+++++-----++--+++-+----+++++--++++-+-++++--+----++++++--+-++++++-+++-+++++-+-+
101,58,--++++++++-+----+--++-++-++-++--+-+-++-+--+-++-++-+-+++++++-+-+++-++++++++--+++++-++++--+++++-+++++-----+--++++-++-++-++++++-++++-+--++-++++++++++--++-+--++--+++---++-++-+---++-+--++++++--+-++++-+-++-
102,48,+--++--++-+-+++-+++++++---++-+++-+++-+-+-++--+++-++-+-++++--+--+--++-+---+----++++-+--+++++-+++-+++++-+-++-++--+-++-++++-+---+-++++--++-+-+++++++++++-+++++-+++-+-++---+--++++-+-++--++-++--+-++-+-+-++-
103,46,+++-----++++--++++---+-++--++++-++-+++----++++--++++-+++-++++-++--+--+++++++-++---+-----+-+-++-++++++++++---++++-+++++-++-++++-++-++++--+++--+++----++----++-+-++---+-++--++++--++-++-++---++++-++++++-+
104,44,+--+-+++-++---++----++--++-++++++-++--+-+++++-++++++-+--++-++-+++-+++-+-+++++--+++---++++-+--+-+++---++-+-+-++++-++-++--++-+++++++--+-++-+++-++++-+---++++--+++++--++++--+-++--++-+-+++----+++----+-+--+
105,44,-+-+--+--++-++++++++-++++-++--++-+-++-+----+-++-++---++-++-++-++-+--+--+--+++-+-+-+--++-+++++---+-++-++-+-+++-++++-++-+-+++-+--+---+--+-++-++++--+--+++++++-++-+-+++++++++++--+++++++--++++++-++-+---+--
106,66,++-++++-++++-++-+++++---++++--+-++-++++-+----++++--+-+-+++++++---+-----++++--++++-++++++-++++++++++++--+--+--++-++++++++-++--+++++++--+++--+-+-+++++++--++++-++-++++--++-+-++-++++--+-+++-+-++-+--+-+-++
