id,final_position,steps
38,2,+++-+-+++++++++-++++-+++-----++-+-+-+++++----+++---+++-+----+-++++-++++-+----+-+-+++----+-++------+-+++-+-----++++-+++-+---+-+++-----++---++---+-----+-+-++-+++++-+--+---+-++-++--++---+--+--++-+----+-+
39,16,-+++-+--+++++--++++-++--+----+++--+-+-+-++-+-+-+-+-++--+-+--+-+++-+--+-++---++++-++-+-+--++--++----+-++-+--+-++--+-++--+++-+--++++----+-+-+-+++++---++++-----+-++--++++++----+--+-+++-+-++--++-+++++-+-+
40,12,++++-+-+---++-++-+++--------+-++--+++---+++-+++-+-++--++++++++---+--++-++-+-----++-++-++++--+---+-+++--+---+-+++++--+---+--+++---++-++-++++-+-+---+--+-+--++++++--+-+++--++-+-+++--++-+-+--+--++-+--+--+
41,20,+-++-+++-++---++-+-+-+--+++--++++-+++--+-+++-----+-+-++++-+-++++++-+-+-++-++--+-+---+--++----+++++-++-+-+++++--+++-+--+-+++-+--++++-+-+---+++--++++--+-+--+--+-+++-----++--++--+-+-++-++--+---+-+-+-++-+
42,6,++-+---+----+--+-++++--+++-+++--+-+--+++------+++-+--+-++--++---+---+++--+---++--+--+--+++--++-+-+-+++-++--+-++++---+++----++-----++++-++-+++-+-+++++++--++-+++---+-++-++-+-+---+---++-+++----+-++++-+-+
43,-12,-+-+-+--+-++-+--++++-++-+++--+---++-+--+-+---++---+----++-++---+++++++--++-+-+---+-++++--+--+-+++----+--+-+-+----+--++--+++--+-+++++-++-++-+++-+-+---+--++--+------+--+----+-+-+-+++--+---+-+-----+++--+
44,30,--+--+-+--+--++--+++--+++++-+--+++++++--+--+-+-++--+-++-+---+--+--+++-+-+-+++---+++-+++++-+---+-+++--++++---+++-+++---++---+-+-+-+++-++++-++++---+---++++-+++++++-+++--+--++++---+-++-++--++++-+-+++++--
45,2,+-++---+--+-+++++--+-++-+++--+---+++--++-+-+++---++--+++-----+---+-+-+++++++-+--++----+-++---+++++--++--++-++------++----+----++-++++--+---++++-+---+-++-------+++--+---++--++++++---+-+-+++-+--+-++++++
46,14,+-++-+---+----+--+++-++-++---+---++-+-++-++---+--+--++-+--++-+-++--++-++-+++-+-+-+-++---+-+--+++---++-+--+--+++--+-++---++-++-+++++++-+--++-+-++--+---+--++-+-+--++++++++++----+++-+++++----++++++-+---+
47,-14,----++-++-++-++++--+-+++-----+-++--++-++-+++----++++-------+++-+++-+----++----+-+--++--++-+-++-+-+++--+++++----+--++++++--++------+-+----+++-+++-+----+-+-+-+---+-+-++---+--+++--+------+-+-++-++------+
48,14,++----+++++++--+++-----+---++++--+-++----+--+-+------+-+++++-++--++-++-++++-+--++++++-+---+--+++-+++---+--+--+-+-+--+-++-+------++---++-+-+--+++-+++-+-+++-++-+++-----+++-+-++++-++++-+++----++-+++-+-++
49,14,+--++-+++---+---+++++---+++++++++--+++++-+-++-+---+++-+---++--+--+--+-++----+-+-+-+++--+-++++++-+--+-+---+---+++++-+-+------++++++-+-----++-++++++--++--++-+-----++-+---+-+-++++++-++--++++-++-----+++--
50,2,-++-+++-++++++-+-+++++--+--+-+-++++-+++--+++-++-+---------+-+++----++----+----++++---+-+-----++--+++++---++-+--++++++--+-++-+------++--++-++--+--++-+--+++-++-++++++---++---+++-+---+---++-+-++-+--+----
51,-16,+-+++----+-+-+--+--++-+--+--+++++++++-++-+--+----+-----+--++++-+-+--+-+-+-+-+++----+++++++-+---+--+-+--+-+++--+-+---------++-+-+----+-++-++--+---+-+----+++--+--+++--+-----+-+-++-++++++------+-+-+-++--
52,8,++-+-+-++--+----+---+-+-++-++-+--++++++++----++-+--+++-++-----+-++-+--++-+++-++++---+--+++-+--+-++-+-+--+--+++---++---++-+++-+-+-++-++-++++-----+-+-+++--+++-+-+-+++----+----+-++-+-++-+-+-+---++-+-++-+
53,2,++-++------+---+-+-+++++--+--+-++-++-++++------+--++--+---+-+++--+-+-+----++-++++++--+-+----+++-+-+-++-+++--+-++-------+++--+-+-+++--+---+-+-+-+++--+-++--++++-+++++++++-+++-+--++--+----+----+---+++++-
54,-2,+++---+--+-+++-+-+----+-+---++-++--+--++-+--+++---++-+++++--+++----++-+-+-+----++-++++-----++--++--+-++-+-+-+-++-+--+-+--+-+-+-+--+++-++-+----++-++---+-+---++--++-++----+---+-+++++++++++-----++--+++--
55,-6,-++++----++-+++++-++-+---+--++--+-+-----+++---+++---+++--++++-++-++-+++--+--++-+-+----+-+-+++-+-------+++--+-++-++---+-+---++-+--++-+-+--+--+--+-+-+-+++++----++++-+--+----+-++-++++---+-+-+--+-++----+-
56,30,-+--++-+-+++++++++--+++--+--++-+---+--+-+-+-+++-+-+-+++-+---+-++++-++-++++++-++-----+++-+-++++++-++-+---+--+---+-+-++++--+--++++--+----+---++--++-+++++----+++++--+--+++-+-+++++++--++-+++--++++---+-+++
57,-26,-+------+++-+++++-----+--++-+-+-+--+-++++++-----+++-++-+++-++++--++-++-+-+++++++---+----+--+-+-+---++-+----+-++++---+---+---+-++-+-+-+--+------------+------++++-+-+-+--+--+-+--+--+-----+++-++----+----
58,2,-+-+++--+-+--++++-+---+-+++--+----+---+--+-++-++-++-++-----+-++-+--++++++-++-++-+++--+++-++---++-+-++++-+-++--+-+-+-+++----+-+-+--++-++-----+-+-+-+-++-+-++-++-----++----+---++-+--++++-+-+-+-+--+-+++--
59,14,++-+-----+-++---+++--+++----+---++--+-+-+++++++++++++-++++-++-++----++---++-+++-++--+-++-++---++------+---+-+-----++-+-++++-+-++-+--++-++-++-+++-++-+-+-+++-+-++++-++--+--+--+-+-+--+--+++++-+--+-+---++
60,38,--++++---++-+++-++++-++++-+--+-+-++--++++-+++-+-+++-++-+--+----+++--+-+++-+--+++--+--+++++--+++--+-+++-+---++--+-+-+++--+--++++-++++-++-+-++--+-+---++-+-++---++-++-+++++++++---+-++-+++--+++-++--++-+++
61,12,-+--++++----+++------+-+++-----++-+++++--+++++-++-+-++-+------+++--+--+-+-++--++-+----++++++++-++-+-+-++--++---+-+++++-+-----++++--+-+-++----++----++--++++++++-++---+-+--++++++-++-++---+++---++-++---+
62,-22,++++--+-+++-+++-++-+-+-----+--++---+---++-+-+++---+--+---++---+---+-++-+--+------+---++-+-+++---+--+-+--+----+--++-+---++-----+-+++----+++--+++++-----+----++++++----++---+++--+--++------++++----++++++
63,16,-++--++++-+-++--++-++---++-+-+--+---+-+-+-++++++++++-+---+--++-+-+-++-++-++---------+-+++-+--+-++----++++-++--++-++-++--++++++--+++-++++--++-----+--++-+-+-+-+-+++++++--+---+--+++++----+-+++-++-++----+
64,-12,--++----++---+-++-++++---+++---++-+-++-++-++-+-++-+--++-------+--+---++++++-++-----+-++-+++++--+-+-++--+--+-+---+-----++-+++++-+--+---+---+-----+++++-+--+-+-+-+--+---++--+-+-++++++----+-+-+---++--+--+
65,6,-+-+---+--++-+-------+-++++-++--++-+-++--++----+----++++-++++++-++-+-+++----+---++--+-+++----++++--++---+-----++-+--++----++++-----++-+++--+++-++++++---++++++++++--+-+--+-++-+------+--+++++-++-+++-++-
66,28,+---++-+---+++--++++--+-+-++-++++----+++--+++--+---+-++++-----++++--+++-+-+-++--++--+-+++-++++--+--+++++---++++-+-+-++-+--+++++++++-+++-++---+----+-++-+++++++++----++-+--+++--+-+++-+--+-+-+-++-+--++-+
67,-4,+--++--+--+++-+-+++---++----+-------+-+-+----+-+++---------+---+-+-++-+-++-+-----+++-+++++-+--+-++++-++-+--+---+--+++---+-+++++++----++++-+-++---++-++-+-+-++++++----+-+-+-+-+-+--+++++++++++----+----+-
68,16,-++-++-+++++--+-++--+-+++--++++-+-+++++++---+++---++-+-+---+----+++----+++--+++---+-+++-++-++--++++---++++--+-++----+---++-+-+++--++-++-++-+---+--++++-+-+++---+-+-+-++-----+-+++++-++--+-+---+--++++--+
69,14,---+++++----+-+++++-+-+++-+---++++---++--++---++-++++++++++---+-+-++--+-+-+--++-+++-+-+-+-++-++++++--++-+--+-+-++--++-++--+----+-+-+--+----+-+-++-++++---+-+-++-++++--+-++-++++-+--+-+------+-+-+++----+
70,8,++-++++++-++--++++--+---+-++++-+----+++-++---+--+++++++-+--+++-----++-+----+---+-++-+-+++++--+---+--+++-++-+---+--+---++--+-+-+--++-++-+-+-+--+-+-----+++++-+-+--+-+++--+++-+-++-+--+++--+++++-+----+-+-
71,10,+-++--+--++-+--+++++-+++-+-+--+-++--+--+++++--+----+++++++++---+-+---++--+++--++-----+-+++-+++++-----++--+-++--++++----+-++--+-++----+--+++++-++--++-+--++++---+---+-+-++++-+++---------+-++++++--++-++-
72,26,-++++--++---+++-+-++-+--+-+-+++---+------++++--+++++++++----+--+-+-+-++-+++-+-++-+-++++++---+---+--+++-+-+-+--++-+-++---+++-++--+--++---+++++-++++-+--+----+-+++--+++--++++++-+-+-+++-+++++++++-++----+-
73,12,-+++-+--+++-+-++----+--+++-+-++-++++++---++-+-+-++++----+--+-+--+-++++++---+-+-+++-+-+-++----+++--+++++--++++-++--+-+-+--+----+++-+--++++++--++-++--+-+---++-++++++--++++--+----+----++-+-+----+---+-++-
74,30,--+++++-+--+++--+-----++++---+--+++--+--++-+-+-+--++-+-------+-+-+-+-+--+-+-+++++-------+++++++-----++---++++--+-+-++++----++++-+--+++-+---+-++-++++++++++++-+++-++++++++-++++-+++-+-++--+-++-++++++-+++
75,26,--+-++--++++++++----+-+---+++++--+-+----+---++-++--+--++-+-+++-----+-+-++--++-----++--+-+-++++++++++++--+++++--+-++++-++--++++-+-+++-------++++-+-++++-+++++++++-++-+-++--+----++++-++-+-----+-+-++++++-
76,-10,-+++--++----+++--++++-+-+-+-+--+-+-+-+-+---+--+--+--+--+-+++-+---++++----+++-++-+++-+-++-+++-++-++++-+++-+-------+----++---++-+-++--+--+-++--+-+-+-++----+---+++++--+-----------+++---+++-++-++--+---+-+
77,-14,+--++----++++-+-+-+++-+-+-+----+-++-+++++-+-+-+---+---+--+++---------+-+--+++----+-++-+-+---+-----++++++-++-+++---+-+--++---+++---+-+-+--+++---++-+-+++--+------++--+------+-----+-+-++-++++++--++-++-++
78,12,-+--+--------++++++-++---+-+-----+--+++-+-+-+-+++-++-+-+--+++-+--+-+---++++++--+-------+++----++-+--++--++++++---++++--+++++-++--+-+-+++++-++--++-++-++-+++-++--+---+++--+--+-+-+++++-++++-++++--++-----
79,-10,-+--+-+-------++++++------++++--++++-+--++-+--+---+---++--++-+-+-+-++-+++----++---+--+-+--+++-+-++---+--++--++-++------++--++-+++-+----+-++--++--+--+-++++-+--+-+--+---+-++-+-+-+++--+--++++---++++--+-+
80,-8,++------++---++---+-++---+-+---+++---+-------++++-++---+-+++--++-++-+++-+--+++--++++++--+-+--+++-+----+-+--+-+--+-++--+-+-++----+++--+-+-+++--+-+-+------+++--++++--+-+++--+-+-+++-++++++---++---+---+--
81,-16,----+--+----+-++++-++---+--+-++-+---++---+---+-++-+--+---+-------+-+-+--++--+++-++------++-++-++----+-++--+-+-+-+++-+--+++++---++++----++++-+-+++-+++-+--+----+++-++--++-----++-+--+++-+++-+--++--+-+---
82,10,--+++-+-++-----+-++-+-+--+++-++++-++---+---+++-+-+--+---+-++--+-+++-++-+-+-++--++-++++--+++---++++++-++++-+-+---+--+---+--+++------+--++-+-+-++-+++++-++-+++-+++---++---+-+++-+---+--+++---+++++------++
83,-14,--+++-+--++-++-+++----+---+-+-+-+-+-+++-+-+++-----+-++--+--+-+----++-+------+-+-------+-+--++--++++++--++-+-+-++-----+-++-++--++-+-++--+-+--+++++++++-++--++------+---++--++++-+-++---+++--+--+-----+--+
84,-4,++-++-++-+-+-++-+++-+--+--++-+++-++++--++--+-++-+----+-+--+--++---++--++--------++--+++----++-+--++--++-++-++------+++++-++-++-++-++--+-+-++--+++-+---++-+++++-++++-+++-++-----+-+----------+--+----++--
85,-16,++------+-++--+-+-+-++-+-+++++--+-++++-+----+----+++++-+----++-++---+--+-+-+++-------+++++--+-++--+-+-+++--+---++-++--+++---+++-++----+-+-+----+--+-+--++---+--+---+-----++--+-+-+++-+---+----+++++---++
86,-8,-+-+++--++----+------+-----++--++++--+++---------++---+++--+++-+++-+-+----++--++++++-+++--+-+------++-+---++--++--+++-+++--+++-+-++--++--++-++-----++--++++--+++--+++-+-+---++-+++++---+++--+-+---+--+--
87,22,-++-+---+++-----++-+++-+++++--++-++-++-+++++++++----++-++---+++++++++--+--+-++-++++--+++-+-+++-+-++------+---+++-+-++-++-++-+++-+----++---+-+-++-++++--+--+--++-+---+--+---+-+---++++++--+-+-+-+--+-++++
88,0,++-++++--++--++++++--++++-+---+---+-+---++-+++-++++--+-+---+-++-++---+-+--++++---++---+----++++-+-++++-+++---++-----+++--+---+++-++--+--++--++-+-+--+--+-+--+-++++---+--++-+-+----+-++--+-+---++++--+---
89,2,+++----+-----+++-+--+--+--+-++--+-++---++--++---+-++-+---+--++--+++++-+-+--+----+--+--+-+---+++-++--++--+-++-++-++-++---++-+-+-+-+--+++-+-+-+-+++++-+++++-++---+----++++-++--+++++-+-++---+-+--++--+-++-
90,32,+---+++-++--+-++----+-+++-+---+++--++-++++++---+++-+-++--++++++++-+-++--+--++++---++-++++---+--++---++-+--+--++---+-++-+-++-++++++-++--+++++-+++-+++-+++--+++---+-++-++++++---++---+++++++-----+-+-+-+-+
91,-10,-+-+--++--+---+--+--+-+--++--+--+++-++--+-++-+--+--+-++-----+++-+++--+--+--++-++-++-++++++---+--+++++-+---+--++--++++++-+--+---++++++---+------++-++-+--++-++--+++----+-+-+---++-+-----++-+----+--+--++-
92,10,+--+--++-+-+++-+++-++---+-----+---+--+---++-+++----+-++--+--+-++-+-++-+-++++++++++-+-++--++-------+-++-+++++++++-++---+--+--+--++-+-++-++++++-+++---++----+---+----++--++--+-+-+-++++-+++++-+-++--++-+--
93,12,+----+++-++-+---+++-+-+--+-++++++-+--++++----++-+++++--+---+--+--+-+----+++++-+---++-----+++---++++++-------+++-+-++++++++--++++--+-+-++++-+--+--+-+---+---+++--+--+-++++-++-++----+++-++-+-+---+-+-++++
94,20,-+-++-+---+++++++-+++++-+++-++--++-++--+++++--++--++--++-+-++-++++++++-++++----+-++-+---+---+-++--+-+-+-+++-+++++-++++-+--+-+-+-+----+---+-+---++-+------++--++----+-+--+-+-+----+++++++-+++++--+-+-+--+
95,6,---++-++----+-++-+-++---++-+--+-+---++-+++++++--++++++++++-++++-+---+--+--+--+-+--+-----++---++--++-+++++-++++--+-++--+-+-+++-++--++--+++++----+--+++-+--+-+-----+++++--+---++-+-+++--+--+--++--+-----++
96,-10,+++-++-+++-++-++-+-+-++-+-+--+++--++-+++--+-+--+--++-+---+++++-+--+-+-+---+----++-+----+-+------+++--+---+--+---+-+-++-++-+++--+++-+-----++-+++-+-+++++++--+--+------++++---------++++---++----+-+--+-+-
97,12,+---+-++---+--+-+-+++++-+++-----+++-+--+++----++-+++-+--++--+-+++++-+-++-++++++++-++-+--++++-+----+------+++++-+---+--+-+++-------++-+-+-+-+++--+---+++++-+--+-++-+++--+-++---+-+-++++-++--+++---+-++--+
98,-32,++++-+--+--+---+-++--+++++------+-+--+-+-+----+++-+---++++----+----+--++-+---+----+-------++-+-++---+++-+--+---+-+----+++---++------+-++-++---++-+-+-+----+-+++++-+---+-+++-+---+----+-+-+------+++--+++
99,6,+++--+-----++++++--+---+++++++-++-+++++-+--++-++-+-++++--+-+++-++-+-+++++++--++----+-++---++++-+--++-+---++---++-------+-+--++--+-+-+-+-+-+-+--+----+--+-+-++---+---++-+-+-++--+-+---+-++--+-+--+-+-++++
100,18,--++-++-++-+------++-+++-+--+--++++---++--+--++---+-----+-+-+-+-+-+--++-+--+++--+-+--++-+++++++-+-+---++++-+-+---++++++----+++++++-++++-++-+--+++-++-+-++---++--+++++++-+-+--+-++++-+-++--+---+-+-++-++-
101,-10,-++--+++-++-+-+-----+-+-----+-+---+----+---+++--++-+--++++-++-+--+-+----+--+-++--+++++-+-++----+----+-+-++-+--+-+++-++--++-+++----++-+-+--+----+-+---+-++-+-----+-+++-++--++++-+-++-+-+++++--++-+-++-+--
102,14,--++-++--+----+---++++-++---+---++-+-+--+---+-+--++---+---+---+++++-+++------++------++-++-++++-+++-+-+-+--+-+-+++---++-+++-+-+--++++++++-++++++--++++++-++++-+++-----++-+-++--++++++-----+-++++++---+-+
103,-16,----++--++-++-++-+---++++-+-+-+++---++++-+---+-++----++-+-+-++-+-+-++++--+-------++--++-+-+-++---+-+-+--++++++---+-+-+-+-++++++----+--+++----+-+-+-+-----+----+-++--+--+++----+--++-+---------++-+++--+-
104,-10,---++++-++-+-+-+--+++-++----+---++-+-+--+++++--+---------++-+----+-++++-++-+--+-+----+---+-++-+-+--++--+++----+-++++++++-+-+++--+-+---++--+-----+--+-++--+-++--+--+-+++--++--++--+---+-+-++++-+-+-+--+-+
105,-8,--+--++-++-+--++---+-+-+++++++----+++-++-++---+--+--++-+++--++-++---+--+-----+++-+--+-++--+-++-++--+-+-+-+------++-------+-+--++-++----+-+-++++--++++--++++-+++-----++-+-++--++++----+++--+--+----+--+++
106,-10,+--+++---+--+-+-+-+-++-+++--+-+----+-+--+---++++-+-++---+----++-+++-+-+--+-++--+--++++--+---+++---++--+----+--+---+++++-+---+---++--+++++++++-+-++++-+-+----+-+--+--++-+---+-+---+--++++---++++-----++--
107,4,-+++-+-++-+--+---+-+-++--++-----++----+-+---+++--++-+-----+++---+++-++-++-+---+++--+++++-++-+++-++-+++-+++-+-+-++---+--+-++----+--+--+++----+++++++++---+-+----------++-+----+++--+++-++--+++++-+--+++++
108,-6,--+++--+-+---+-++---+---+---++-+-+++-+++-++-+--+----+----+++-+-+++---+--+-++-++---++++----++--+-++-+-+---+--+-++--+++++-++--+++---++-----++++++++-++-+----+-+-+++-----+-+--++--+--+---+-+----++++-+++++-
109,-24,++---+--++----+++-+--++-+---+-----+---+-++-+----+---+---+-++++++-+-+--++-++----+-+-+--++--+---++--++--+----+--+--+++------+-+++-++++---+--+---+-+--++----+++++++--+++--+--++-+-+-+--++-+-+-+-+-----+-+-+
110,8,---------+--+-+++--+-+-+-+-+++++--+++--+++---++++-+--++---++-++--++++++-++-+--+++-+--++-+--+++++-++-----+-+----+--+-+++++++-+-+-+--++----++++-++--+-+--++-----+++-++-++--+----+-+++-+---+-+++++++----+++
