id,final_position,steps
42,328,+++++++++-+++++++++++-+++++++++++++-++++-+++-++++-+++++++++++++++++++++++++++++++++++++++++++++++++++++-+++++++++++-++++++++++++++++-+++++++++++-+++++++++++++++++++++++---+++++++++++-++++-+++++++++++++++++++++-++++-+++++++++-++++++++++++-+++++++++-+-++-++++++-+++++++-+++-++-+++++++++++++-+++++++++++++++++++++++++++++++++++-++-++++++++++++-++++++++-+++++++++++++++++++++-+++--++-++++++++++++-+++++++
43,318,+-++++++-++++++++++-++++++++++++++-++++++++++++++++-+++-++++++++++++++++++--++++++++++++++++--+++++--+++++-++++++++-+++-+++++++++++++++++++++++++++++-++++++++++-++---+++++++++-+-++++++-++++++++++++++++-+++++++++++++++++++++++++-++++++++++++++++++--++++++++-+++--++++-++++-+++++++++++++++++++++++++++++-+++++-++++++++-++++-+++++++++++++++++++++++++++++++++-++++-+-+++++++++++++-+++++++++++-+++++++++++
44,292,++++-++++---+++++++++++++-++-+++++++++++++-+++++++-++-++++++++++++++++++++++++++-++--++-+++-+-+-+++++++++-++++++++++--+++++--+++++++++++++++++++++++++++++-+++-++++++++-++-+++++++++++++++++++++--+++-+++-++-+-+++++++-+++++++++++++++++++++++++++++-++++++-+++++++++++++++++++++--+-++-++--++++++++++++++-+++++++-++++++-+++++++++++++++-+++++++++++++++++++--+++++++++++++++++-+++++-+++++-++++-++-++-++++--++
45,318,++-+-++++-+++++++++++++-+++++++++++++-++++++++++-+++++++++-++-++++++++-+++++-+++++++++-+++-+-+++++++++++++++++++-++++++++++++++++++++-+-++++++-+++++-+++++++++-+-++++++++++++++-++++++++-+++++-++-++++-+++++++-+++++++++-+-+++-++++++++++++++++++++++++++++++++++++++++++++++++-+++++++++-+++++++++++++++++++++++++++++++++++++++++++++++++++++-+-+++++++++++++-+++++++++++++++++-+-++-++-+++++++-+-+++++++++-++
46,316,-++-++++++++-++++-+-++++++++-+++++++++++++++++++++++++-++++++++-+++++++-+++++++--++++++++-+++++++++++++++++++++-++++++-+++++++-++-+-++++++++-++++++-++++-++++-++++-++++-+++++++-++++++++++++++++++++++++++++++++-++-+-++++++--++++++++++++++++++++++++++-++++-+++++++++++++++++++++++++-+++++++++++++++++++++++++++++++++++++++++++++++-+++-+++++--+++++++++++++++++++++++++++--+++-+++++++++++++-++++++++++-++-
47,334,++++++++++++++++++++++++++++++++++-+++++++-++++++-++++-+++++++++++++++-++++-+++++++-+++++++++++++++++++++++++++++++++++++++-+++++-++++--+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--+++++++++++++++++++++++++++++-+++++++++++-++++++++++++++++-++++++++++++++++++++-++++++++-++++++++++++++++-+++++++-+-++--+++-+++++++++++++++-++++++++++++++++--++-+-++++++-+++++++++++++++++-+++++-++-
48,310,-++++++--+++++++++++-++-+++++++++++++++-++-+++++++++++++-+-+++-+++++++++++++++++++-+++++++-++++++-++++++++++++-++++++++++++++++-++++++-+-+++++-+++++++++++++-+++++++++++++++-+++-++++++++++++-+++++++++-+++++++++++++++++-+++-+++---+++++++-+-++++++++-++++++-++++++++++++++++-+++++++++++++++++-+-++-++++++++++++++-+++++++++++++++++++++++-+++++-++-++-++++++++++++++++++++++-++++++++++++++-+++-+-+++++++++++
49,320,+-++++++++++++++++++-++++++-++++-+-+++++++++-+++++++++++++++++++++++++-+++-++++-+++++++++++++-++++-+++-+++++++++++-+++++++++++++++++++-+++++++++++++-++++++++++-+++++++++++-++-+++++-+++++++++++++++++++++++++++---++++++-+-+-++-++-++++++++-++++++++++++++++++++-++++++++++++++++++-++++-+++++++++++++-++++++++++-+++++++++++++++-+-++++++++-++++++++++++++++-++++++++++++++-+++-++++-+++++++++++++++++++++++++
50,314,+++++++++++++++-+++++++++++-+++-+++++++++++++++++++++-+-++-+++++++++++++--+++++++++++++++-+++++++++++++++++++++++-++++++-+++++++++++++++++++++++++-+-+++-++-++++++-++-+++++++-++++++++++++++++++++++++++++++++++++--++++++++++++++++++++++-+-+++++++-+++++--++-++++-++++++++-++++++++++++++++-+++++++++-+++++-+-+++++++++++++++++-++++-+++++++++++++++++++-+++++-++++--++++++++++++++-++++++++-++-++++--++++++++
51,328,++-+++++++++++++++-+++++++++++++-++++++++-+++++++++++++++++++++++++++++++++++++-+-+++++++++++++++++++++++-+++++++++++++++++++-+++++++++++++++++++++++-+-++++++++++++-++--+++++++++-++++++++++++++++++++-+++++++-++++++--++++++++++++-++-+-+-++-++++++++++++++++-++++++++++++++++++++--+++++++++++++++-++++++++++++-++++-++++-+++++++++++++++++++-++++++++++++++-++++++++-++++++-+++++++++++-++++++++++++-+++++++
52,316,++++++++++++++++++++++++++++++-+-+++++++++++++++++++++++++-+++++++++++++-++++-+++++++++++-+++++++++-+++++++-++++++++-+++++-+++++++-+-++++-+++++-++++++++++-+-++++-+++-++++-++++++++++++++++-++++++++++++++++++++++++-++++++++++++++++++++++-++-++++++++-++++++++++-++-+++-++++++++++++-++++++++-++++++++-++-++++++++++++++++++++-++--++++-+++++++++++++++++++++++++++-+++-+-+++++++++++++++++++++-+++-+-++-+++++
53,314,++++-++++-++++++-++++++-+--+++++++++-+++++++++---++++-++++++++++++++--+++++-++++++++++++++++-++++-+++++++--++++-++++++++-++++++-+++++++++++++++++++-++++++++++-++++-++++++++++++++--++-+++++++++++++++++-++++-+++++++-++++++++++++-++++++++++++++++++++++++--++++++++++++++++++-+++++++++++++++++-++++--++++++++++++++-+++-++-++++++++++++++++++++++++++++++++++++--+++++++++++++++++++++-++++++++++++++++++++++
54,314,+++++-+++++-+++++++++++++++++--+++++++++++++++-++-++++++++++++++++++++++-++++++++++++-++++++++++-++-+++++++++-++++++++++++++++++++++-++++++-++++-++-+++++++++++++-+++++++++++++--++++++++-+++--+++++++++++++++++++-+++++++-++++++--+++++++++++++++--+++++-++--+++++++++++-+++++++++++++++++++++++++++++++-++++++++++-+++++++++++++++-++++-+++++++-++++-++++++++++++++++++++--++++++++++++++++-+--++++++++++++-++
55,334,++++++++++--+-+++++++++++++++++++++++++++++-++-+++++--+++++++++++++++++++++++++-++++-+++-+-+-+++++++-+++++-++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-+++-++++++++++++++++++++-+-+++++++++++++++++++++++++++++++-++++++-+++++++++++++++++++++++++++++++++++++++-++++-+++++++++++++-+++-+++-+++++++++-+++-+++++++++++-++++++-++++-+++++++++++++-+++++++-+++++++++++++++++++++++-+++++++++++++++++
56,298,-+++--+++-+++++-++++-++++++++++++-++++++-++++++++-+++++++-++-+--+++++++-++++-+++++++++-+++++++++++++++++-+++++++++-+-+-++++++-++++++++++-+++++++++++++++++++++++++++++++-+++-++++++++++++++++++++++++-++++++-++++++++++++-++++-++---+++++++++++++++--++++++-+--++++++-++++++++++++++++++++++++++++++++++++++-++-+++-++++++-+++-++++++++++++-+++++-++++-++++++++++++++++-++++++++++++++-++++++-++++++-+++++-++-++
57,338,++++++-++++++++++++++++++++++++-++-++++++++++-++++++++++++++++++++++++++++++++++++++++++++-++++-+++++++-+++++++++++++++++++++++-++++++++++++-++++++++++++++++++++++-++++-+++-+++++++++++++++-+++-+++++++-++++++++++++-+++++-+++++--+++++++++-+++++++++++++++++++++++++++++++++++++-++++++++++++-+++-++++++++++++++++++++++++++++++++++-+++++-++++-+++++++-+++-++++++++++-++++++++++++++++++++++++++++++++--+++++
58,332,+-++++++++++++++-+++++++-+-++++++++++++++++++++++-++++-++-++++++-+++-+++++++++++++++++++++++++++++++++++++++++-++++++++++++++++++++++++++++-++++++++++++++++++++++++++++-++++++++-++++++-+++++++++++++++++-++++++-+-++++-+++++-++++-+--+++++++++++++++++++++-++++++++++++++++++++++++++++++++++++++++++-++++++++++++++-++++-+++++-+++++++++++++--++++--+++++++++++++++++++++++++++++++++++++-++++++++++++-+++-++
59,312,-++++++++++++++-++-++++++-++++++++++++++++++++++++++++++++++++++-++++++++++-++++++++++-+++++-+++-+++++++++-++++++--++-+++++-++++++++-++-++++++++++-+++++++-+++++++++++-++++++++++++++++++++++++-++++-+++-+++++++++++++++++-+++++-+++++++-++++++++++-++++++++++++++++-++++++++++-+++++-+-+++++++++-+++++++++-++++++-++++++++++++++++-++-+++++++++++-++++++++++++++++++++++++++++-++++++--++-+-++++++-++++++--++++
