id,final_position,steps
64,22,++++-+-++++-++---+++--++++---+-+-++++-++--++-+-+-+++++--++--+--+-+++-+++---++-++++----+++--++-++-+++
65,18,+-+++-+---+---+-+-++++-++++-+++-+----+++++++-++-++++-+-+----++-+--+++---+-+-+---++++++-+++-+-++++--+
66,24,+---+--++++++---++-+-+---++-++-+-+++-+++-+++++-+++++----+-++-+++++-+-+++-+++++++--+++-++++-+-++-----
67,6,-++-+-----+++-----+--+++--+-+-+++-+++--+++++--+-+-++++-+-++++-+-+++--++----++-+-+-+-++--++---++-++--
68,-6,+--+--+-+-+------++-+-++++-+-++-++----+++++--++--+-+-+-++-+--+-+-+--+++----+-+-+--+-+-+-+--+-+++----
69,10,++---++++-+-+++---++-+-++-+-++-+++++---+++++-+--+--+--+---++-+-+-+++---++-+++-+--+-++-+-++++---+---+
70,16,+---+-+----+-++-+++++--++++++++-++--++-+++--+++++++-----+--+-++++++--+--+----++---+-+++++++--+++--++
71,4,-+-+-++--++-+-+-+-+-+-++++++-+--++++-+---+--+----+---++++++---+--++++-++-+-+-----+++++----++-+-++--+
72,26,++++++-+++++-+++++-+--+-+-++-++--+++++++---++-+---++++++--++--++--++--+--++-+-+++++--+++---+-+++--++
73,0,++----+-+--+-+-+++----+---+--+++----++--+-+-+-+-+++-+-+++---+++-+-++--+---+++++-+--+-+-+-++-+-+++-+-
74,8,-+-----++--+--+-+-++-+-+-+--++++-+++++-+-+++++++-++--++++-----+++---+---++-++----+----+++++++-+--+++
75,18,+-+---+-+-----+++++++--+++++++++---+++-+--+-+--+--+-+-+-+++--+++++++--++++-++-+-+-+---+++-+++-++-+-+
76,16,--+++-++++-+++---+-+--+-++++-------+-++----+--++++-+---+++++++-+++++++++++--+----+-+++++-+-++-+++--+
77,10,+---++++---++--+--+-+++-+++-+--+--+---+--+++--+--++-+++-++-+-++-----++----+++-+-+-+++-+-+++++-++++++
78,8,+++-++-++-+--++++-++-++---+++++-++--+-+++++-+-+++-----+---+-++++-+--+----+++-+-+-+-+----+-----++-+++
79,2,++----+++-++-+--+--++----++-----+++-+++-++++--+-+-------+-+++-++++-+-+-+-+--+--+-+++-+++-+-+-++-+--+
80,22,-+++----+--++-++-++--+++++-+--+-+-+++-+-++++---++++---++++---+-++-++++-++-+++-+++-+-++-+-++++++++---
81,4,++-+----+++-+++++--++++-------+-++---++-+--++++--++-++++++-----+++----+-++++-++--+-+--+--+--++-++-+-
82,2,--+++++--+-+----++-+--+-+++-+-+--++-+-+--++--+-+++-++++---+-+---+--+++++-+-++-+++-++---+----+++--+--
83,20,++--+-+-+++++++-++++-+-----++-+++++-+---+-+--+-----+-++-+++--+++++++-++--++--+++--+-+++++++-+-+-++-+
84,12,-++---+-+--+++-++++-+++++-+--+--++++---++---+--+++----+-++++++-++-+-+--++++--++---++-++++--+++++----
85,-8,+++++++--+--+++-+++-+++-+---++-++--+-+++---++-+-----++--+---+---+---+------++++----+++-+--+-------++
86,2,+++---++-+--+-+++-+-++++++-++----+-+-+----+++-++--+--++-+---++--+++--++--+-++-+-++--++++---+--++----
87,28,++---+++-++-+++++--++++++-++++--+++-+-++-++-+++---+--++++--+++-+-+--+-+-++--++++++++-++-+--+++--+-++
88,8,-+-++++-+-+-+-++-++-+-+++----++++-+--+-----+++--++-+--++-++++++++++-----+--+++++--++--+---+-+--+--++
89,8,+++--++---++-+-+---++-+++-+---+-+-+++++++-+-++--+++--+++-+--++-+-+-++-+-++-++-+-+--+-++---+-+-++----
90,20,+++--++-+++-+++-+-----++--+---+++++---+++++-+--+--+++++--+-+-++++-++--+---++++++--+++++-++---+-+++++
91,16,+++------++-++++-++----+--+-++---++-++-++-+++++-+---++-++-++-+++++++++++--++-+-++-++-+----++++--+-+-
92,-2,+-+---++-++-+--++++--++-+--+++--+++-----+++-++---+----+-+--++---++--++--+-+-+-++---++++--+-++-+-+-+-
93,0,+--+++------++++-+-+-+-+--++-++-+-+++++--+-+-+---++---+-+++----+--+--+-+-+-++---++-+++++++-++-----+-
94,0,+++++++-+-+--+++-----++-+++----------++--+--+-+++-+++--++++-+-+++---+-+-------+++-+++---+-++++++----
95,22,-++++++++++++-++--+++++-++--+++-+-+++--+++-++++----++---++-+--+--++++----++-+-+---+-++++-++--+-++++-
96,8,+-++++-+++-+-++---+-+-+-++-++-++-+--+-++++-++++---+-++--+-+--++-+---++--+-+--++++-++--+-++-+-+--+---
97,40,+--++++--++++-+++-+++---++++-+-+++-++++++--++++-++-++++--+-+-++--++++++++-+++-+++++++--+-++++++-+-+-
98,2,+----++----+++------+--+++++++++-+++++---+++----++++++-++++-++-+++---+-+--+---+-+---++--+-+--+----++
99,28,++-++++-+---+-+++-+-++++--++-+++-++--+++-+++-+++-+--++++++-+-++-++-+--+++++---+--+--++--+++-++-+++++
100,-4,+++++---+---++-+-++--+--+--++-++-+++----+++++---+--++--+-+--+++----+++--+++---+++-+-+-+--+-----+--+-
101,12,+-+++++-+-++-+++--+++---++++++--+-++-++--++--+-+--+-----++-+++-+-+-+-+++---+-++-++++++--++-+-----+-+
102,16,-+++-+--++++-+++++++++--+-+++-+--+-+----+-++--+---++++++---+----++++-+-+-++--+-++-++++-+++---+++++--
103,20,-+-++--++-+++++-++-+++-+-+-++-----++-++++-++-+++----++--+++--++++-+--+-+-+++++-+++--+-+---++++-++++-
104,16,++++------+-+---+-++-+-++-+--++------++-++++-+--+-+-++--+++-++++-++-+++-+-++++-++++++--++++--++-+-++
105,10,--+++-----+--++-+-++--+-++-++-+--++-+-++-++++-++++--+-+-++++++-+-+++--++++--+--+++-+--+---+-+---+-++
106,14,+--++-++-++-++++-+-++--+++++++--+-+---+-+--+-+-+--+-++---+++-++++++-++-+-++--++--+--++-+--++-++---++
107,22,--+++++-++-+++++-++--+++++++++++-++++-+---+++-++--+-++---+-+-+-+++++----++--+++-+-----+++-+-++++--+-
108,14,+++--+++-----+++++--++-++-+-+-++--++--+++--++-+-++---+--+++++---+--++-++++-++----++++-+++-++---+++-+
109,14,++---++--+-++++++-+--++++--+++++-----+-++++-+-+-++-++--+-+-++--+-++--+-+-+--++++-+---+-++-+-+++-++-+
110,28,+-+++++++-++-+++++++---++++++-+--+++++++-+++-++---++---++++---+--+---++++--++++--++---++++++-+--+++-
111,4,+---+-++--+++-+-+--+++-+--+++++-+-+-+-++++-----+-+---+++-+--+-------++-+++--++--++-++++++----+++-+-+
112,10,++++-+++---++++++---++++-+++-++++-+-----+++-----+--+--+-+--++-+++-+--+-+-+--++++-+-+----+-+++--++++-
113,20,--+++----+++-+++----++++--+-+++--+-++--++++--+++++---+++--+++++---+---+++++++----+++++++++-++++-+--+
114,42,+++-+++-++++-+-+++--++++++-+-++-++-+++++-+----+--++--+++++++-+++--++++++--++++++++--++-+++++++++-+-+
115,14,---++-+-++--+++-++++++-+---+++-++-+----++-++++++++-++-++++++++++-++---+--+-++-+++-++--------+--+---+
116,6,--+++-----+-++-+--+++----+-++---+-+-+-+--++---+++++--+++-+--+++-+-++-++++-++++----++-+--++--+-++-+++
117,-8,-+-+++--+-++--+--+-+--+-+-+----------+++-+++---+-++-+++--++--+--+-+-+-++-+--+--++----+++++-+-++---+-
118,30,+++--+-++++-++-+++++--+--++++-++++++-+--+-+++-+++--+-++-+-+++-++++-+++--+-+---+++++-++-+++--++-++-+-
119,-8,-+++----+-++--+++---+--+-+++--+----+-++-++-++----++-+------++-+-++-+----+++++---++------+++--++--+++
120,14,+-+++-+---++-+--++++---+--++++-+-+++++--+-----++-+-++-+-+++++----++----+++++++-+--++++--+++++-+--++-
121,6,+---+++-++--++--+++++--++++++++-+--+-+--+-+++--+-+----+----+-+++-+--++--+---+++-+----++++-+++--++-+-
122,12,---+--+++--+-++-+++++++--++++-+-+++++---+++--++-+++--+-+--++---++--+-+++-+-++--+++++-+---++-++--+---
123,2,++------++-+++-+++++-++----+-+------+--+++--+++--+-+++++-+--+--++++-+---+++++++-+-----++++--+-+----+
124,12,---++---+-+-+-+++-++++---++++-++-+++-++++-+------++-+++-++++----+-+-+++++++-++-+--+-+++++--+---+-+--
125,22,-+-+-++---+++-+++++--+++---+++---++++-+-+++++++----+++----+-++++--+++-+--+++-+-+-++++-+-++++-+--++++
126,18,+++-+-+++-+++++-+++-+-+-+-+-+-++++++--+++--+---++++-++-+-++---++--++-+++---+++-+-++-----+++++----++-
127,6,---+--++-++-+-+++---+--+++-+++---++++-----++++++-+++--+---+++--+--+--++++-++++-+----+++-+----+++-++-
128,-6,++--+--+--+---+----++-+--++++++-------+---+++++-+-+---+++++-+++++-+-++---+++--+----+------+++--+-+-+
129,34,++-++-+++++-+++++++-++++--++++++-+-+---++-+---++-+++++---+++---+++--+++++++++++---+++-++++--++++--+-
130,6,+---+++-+++-+----+-+--+-+-++++-+-+++---+--+--+--+-+-++---+-+---+-+--+--+++++-++++-++-+++-+-+-++-+++-
131,14,--++-+--++---+++--+-++---+---+--+-+-+++++++++-+-+---++++++--+-++---++--++-+++++++---+-++++-+++-+-+-+
132,10,---+--+-+++---+--++-++++--++++++-++-++-+-+------+---+++++--+-+--+-+++++--+-++-++-+-++++-+++--++++---
133,-2,++-+++-++--+-----+---++++--++-+++++-+++---++-+----+-++++---+++++-+---+++---++-----+++---+-----+--+-+
134,16,----+-+++++++--+++++++-+-++-+++--+++---++-+-+++--++-+++++---+-+-++-+-+-++--++--+---++-+--+--+-++-+++
135,8,-++-++----++-++--++++-+-+---++++---+-++--+-++-+-+--+-++--++-++++-+-++----+-+------+++-+++++--++++-++
136,8,+-+++--+++-+-++--++-++--++-+-+--+------++-++++++++++----++--+--+++-++++++---+----+++++--++++-----+--
137,8,+++-+-++-+-+----++++--+++++---+-+---+-+-+--++--++---++--+--+--+-+++++++++-++-++-++-++----+-+---+++-+
138,0,-+-+-----+++---+-+---+++---++++++--+-+-+-+-+-++++-+-+++-++-+++-+++-++++++----++-+-+-----------+++---
139,10,+++--+-+-+++-+-++--++--++-++---+----+-++--++-+++-+-+-++++-++----++++---++-+-+-+---++++-+--+++-+--+++
140,24,+-++-++--++++-+-++-+++++--+--++++----++-+---++++++-+++++++-+-+-++-+--+--+-++---+++-+-++-++-+++-++++-
141,-2,-++-----+--+--++--+++---+-+---++-+----+++--++++++-++--+---+++++++-------+++-+++++++--+--+----+++--+-
142,12,+-++-+++--++---+-+++-++++--++-++--+---+++---++--+-++++-+-++-+++++---+--+-+-++-+--++---++--+-+--+++++
143,14,+++++-+++--+-++-+--+++-++-+++++-++-+++-+-+-++-+-+--++--+++---++++-+----++-+++--+-+-+-++--+--+----++-
144,2,-+--+--++----++-+-+++++----+++-++---+--+--+++-+---+++--+++--++--+++---++---+---+++---++-+-+-++++-+++
145,10,-+-+--+-+----++--+-++-++++-++++++-+-++-+-++-+--++--++--++---++++-+-+-------++++++++++-+-+-++-+-+-+--
146,20,++---+++-++-+--+++++-++---++-+---++-+---++++---+-++++++-++++-+++--++-++--++---+++-+++++----++++-++-+
147,6,-+-+++++++---+++-++-+--+---+-+-+++---++-+++++--++----+++----+-+++---++-++-+-++++-+-+++-----++-++----
148,14,-++++-+-++---++-+-+---++-++++++--+++-+++----+-+++-+-+-++---+++-+--+-++++-+++-++--+--+-++++-+-++--+--
149,10,++-++-+-+--+--++++----+++++-+-++-+++++++-++------++-+++----++++-------++--++++-+++++-++----+-+--+-++
150,0,+----++-+---+++-++-+--+--+-+++++---+-+++-+---+++--++-+----+++-----+++++--+++-+++++--+++------+++----
151,-16,+++-+----+-----+--+--+++-+----++++--+--------++---+++-+++++++----++-+------+---+++--+----+++---++--+
152,8,++-+++---+-++++-+-+-+++-----+++----+-+++--+--++-+-++-+--++-++-+-+--+-----+-+------+++-+++++++++++++-
153,12,-+++++-+++-+-++--+-++-+++++--++-++--++++--+++-+---+++-----+-+--+++-+--+----+----+-++++-++++--++-+-++
154,10,++-+++++++------+-++-----++++--+--+-++++--+++++-+-+-+-++---++-++-+-+---+--++--+++--++-+-++++-+---+++
155,8,+++++++-+-+++---+---++--++-+-+++-+++--+++++-++--++++--+-+---++-----++--+---+---++-+-+--++++++----+-+
156,-4,++------++----+++-+---+-+-+-+++++-+-+--+-+-+---+-+--++--++--++--++---++-++-----++---+++--+++-+++-++-
157,-2,++-++++-------+-+-+++-+---+++----++--+-+----++---+--++--+----+++--+-+++-++++++--++--++++-+-++-+----+
158,20,++++++++-++++--+-++---+--+---++-+--++++++-+++---+++-++++++-++-++-----+++++----++-+-+++---++-+--+++-+
159,6,++-+---++---++-+-+--+-+-++-+-+-++--++-+++++--++-+-++++--+-+--+++----+-+--+++++++++--+-+++--+---+----
160,6,-++++++-++-++-+---++--++-+++--++--++-+---+-++-++-++-+--+--+---++--+--++---+-+--+-++--++-++---+++++-+
161,16,-+++-+++++++-+++++-+-+-++-+++-+-+---++--+-+++++++-+++-++--+----++-++---+----+--+--+-+++++--++----+++
162,16,+-++++++++++++-+-++++---+---+--++++--+---++-+--+++++-++-++-+++--+-++-+++--+-++-+-+------+++--+++---+
163,0,+-++++-+-+++-+-+-+++-++---++---+-+-----+++--+----+--+-+++-+------+-++++--+-+++--+---++-+--++++-+++--
164,24,++++-++-+++-++++-+-+-++-++--+-+-----+---++++--+++++-++-++-++++--+-+-++++-+-+-+-+++++--+++--+-+--++++
165,18,+++++-+-+-+-+-++--++----++++-++++--+--+-+--++++-+++--++++---++++++-++-++-++-+-+---+++--++-+--+++--+-
166,8,-+++--+++++-+---+-+-+-+-++--+-++-+++-+++-++++-+-+-+-+-++-+-------++----+--+++++---++-+-+-+-++++---++
167,14,+--+++--++-++--+-+----+-+---+-+-+++-++--+++--+-++-++++---+-+++-++++-+++++++-++--+++--+-+---+-++-+-++
168,24,+++-++++-+-+++---++-+-+++-+-+++-++++++----+++---+++++++++++++-+-+-++-----+--+++----++-++--+++-+--+++
169,22,++-+++-++--+-++-++----+--++--++-++++++-+--++++--+++-+++++++-++--++++----+++-+++--+-++++--++---+--+++
170,4,-+-+++++--+--+-+++++--+++-+-+-+++-++++--++++---+------+-++-------+++-+--++++--+-++-----+-+-+++-++--+
171,10,--++++++-++-+++---++-+----+++-----+++-----+--++-+-+-+--+++++-++++++++--++--++-++++-+--+-++++---++---
172,0,-+-------+-++--+-++-++--++--+--+++++++--+-+++---+---++--+++----+++-+--++-+++-++-+-+----+-++--+-+-+++
173,14,+++-+-++++++--+-++++--+--+-++-+---+--+-+-+-++-+-+++--++--+++-+----+-++---++-++++--+-++++--++++--+++-
174,12,-++-+----++-+-++--++-++-+-++++--+-++++++++-+---+-+++++---+-+-+-+-++---+++---+---+++-+-+-++--+-+++++-
175,2,-++++--+-+--+----++-+-++++-+++-++--+-+--+-+--++-++++++-+-----+-+---+--+-+++-+--+++++-+---+--++-+---+
176,28,--+----++++-+++-+++----+++++-+---+++++-+++++-+-+-+-++---+-+++-+++++-++---+++++--++++++-++-+-+++++-++
177,14,-+++--++-+-++-+-+--+--++---++++-+-++-++++-+++--++-++++-----+-++++-+++-+++++-++-+--+++++--+----+--+--
178,4,-++--++-+-+++-+++++-+++++-----+---++-++---+++++-++--+++++-+-+-+-++-++-----+-++++---+---------+-+++--
179,6,-+++-+--+-++++--+---++++----++-+++-+--++--++--++++-++------+----+----+-+-+++++++--++++-+-+++++----++
180,0,+++---+---+-+---++-+--++++--+-+-+-++-+----++++-++--++--++-++-++---+-+++-+--+++-+++-----+-++---+-++--
181,-4,---++++-+-+--++++-----+++++--+------+--+++-++-+++------++---++-++---+-+-+--+++-+--+-+-+---++++++---+
182,28,++++++---+-+-++-+++-++--++++--+++++++-+++++--+---+-+-++++---+++--+++-+++++--++-++++--++--+++++--+--+
183,-2,+-+-++------++-+++++-+-+-++---+-+-+--+--++---++-+--++--+-++-++------+-+++-+-+---+--++++-+-+-+--++-++
184,18,---+---+++-++++++----++-+++-++--+-+---++++--+---+++++++--+++++++++--+++-+++++-+-+-+--++---+++---+-++
185,10,++--+--+-+-+-----+---+-+-++++++-+--++-+++-++---+++++++++-++---+++++-+-+-+---+++----++++-+--+-++-+--+
186,4,+-++-+++---+++-++--------++----+-----++-++++-+-+++++++-+++-+--+++++-+--+-+-++--+-+-+-+++------+++--+
187,10,+-+--+-+---+-------++++-+--++--+-+++++---+++++-+++--++++--++-+-+--+-++--+--+-+++-++-++-++--++++-+-++
188,34,+++++---++++++-++-+-++-++++++--++-+-----++--+++++---+-+++++++++-+---+-+-+++-+++-++++-++++--++++-++++
189,6,++--+-----+--++++-+++--+----+++---++++--+-++++++-+-++-+++---+-++--++-+--++++--+-+++-+---+-+++--+---+
190,2,-++--+--+++-+-+-++--++++-+++-+--+-+---+---+++++-+-++++-+--++---+---+++-+-+--+---++++--++-+++----+---
191,10,-+--+---+-++--+---+-+++++-+--+++++-++-++++--++-+--+++++-++-+--+-+--++-++-+++-+++--+---+-+-+--+-+--++
192,30,-+++-+--++-+++++++++--+-----+--++++--++--++-++--++-+-++-++++-++--+++-+-+-+++-++++-+++++-++++-+-+++++
193,16,--+-+++-+--+-+-++--+--+--++-++-+++-+++++++++++++--+----+++-+--+-+++-+++-+-+-+-----++-+-++-+--++++-++
194,16,++----++++-++-++++---+-+--++-+--++-+-++-+-+----++++---+++++-++++++-+++++-++--+-+-+++-+-+++-+----+--+
195,16,+++---+++++-++--++++-++++-+++--+--+-++--+-++--+--+++---+---+++----++-+-----++-+++++++++++---++++-+-+
196,6,-+--++--+++++++-+-+--+--++-++----++-+++++++--+---+++--+-++-+-+-++--+++--+-++--+--+++-+--++-+-+--+---
197,2,-+---+-++++---++-+-++---+-+++++---++-++--+--+-++-+-+--+----+-+--+-++++--++--++---+++---+++-++-++++--
198,18,+++--+--+++++-+-+++++-++--+--+--++++-+++---+--+--+-++-+-++-++-++++++-+-+--+++++---+++---+-+-+-+-++-+
199,8,--+++---+++----++--++--++++---++++++-----+-++++-++++-+--+---+++----+---+-++--++++-++-+-+--++++-++++-
200,8,-++-++++--+-++-+--++-+++-++++---++++-+----+--++---+-++++++-+-+-+++---+--+----++-----+-+++--++++--+++
201,20,++--++-+++--++-+-----+++++---+++--+-++-+++--++++--+-++--+--++-++-++----++-+++--++++-+++++++-++-+++-+
202,0,+--+-----+-+---++--+-+++++---+---+++-++++++--++++-+---+++++++++-+++-----+++-+--+--+-----+---+--++--+
203,8,+----+-+-+---+---++---+-+-+++-++++-+++++---++---++-++++-+-+--++-++++-++-++++------+-++-+++++++--+---
204,24,++++++-+-+++++-++-++++-+-++--+-+-+++++++++++---+-++-+-+--++++--+------+++-++-+-++-+--+++--+++-+++---
205,8,+-++-++--+-++++---++-+-+-+-+--+--+++++-+++-+++++++---+--+-+----+++-++---+-+--+-+---++++-++-+--++-+--
206,10,+++-+--+--++-++-+-+++----+-++++----+-+--++++++--++-+++-++--++++--++-----+++--+-++++----++-+-+-+-++-+
207,4,++-+++--+--++-+-++++-----+--+++-+---+-++++--++-+-+-++--+-+--+-+-+-++---+-+-+------+-+-+++++-+++--+++
208,14,++-++-++-+-++-++-+-+-+++-++-+--+-+++---++-++++---+--+---++--++---+--++---+--+--+++++++++-++-+++--+++
209,30,---++++++-++++++--+-++--+-++--+-++-++++-+--++++++-+-+++-+-++--++----+++++-++-++++++++-+++---+-++-+++
