id,final_position,steps
22,170,-+++++++++++++++++++++-+++--+-+++++++++++---+-++++++++++++++-+-++++++++---+++++++++-+++-++++++++++-++-++---++++++-++++-++-+--+--+-+-++-+++-+++++--+--++++++-+++++++++--+-+++++++++++--+-+-+--+++++-+++++++++-++-++++++++-++++++-+++-+++-++++++++++++++-+--+++--++--+-++++-++++-+++-++++-++++++++++++++++++++
23,186,+++++-++++++++-+++++-+++-++-++-+++-+-++++-++++++-++++++++++++++-+-++++-+++++++-+++++-+++-++++++++++++++++++++++++++++++-++++---++-++++-++++-+++++++-++++++++-+--+++++++-++++++-+++--+++++++++++-----+++++++++++++++++++++-++--+-+-+++++-+++-++++-++++++++++-++-+-+++++++-++--+++++++++++++-++-+--+-+++-++++-
24,190,+++++++-++++++-++++++-++++++++-++++-+--+-++++++-++++-+-++++++-++++++-+++++++++++++++++++--+++++-+-++++-+++-++-+++++-++++++++++---+++++++++++++-++++--++-++-++++++-++++-++++++++++++++-+++-++-+++++++-++-+++++++++-++++++++++-+++++++++--+-++++++-++-+++-++-++++++++++++++-++++++++-+++-+-+-+++--+++-+++--+++
25,174,+-++++-++++++-+++++---++++-+-+-++++++++++++++-+++-+++++-+++++++-++++++++++-+++-+--+-+++++--++++++--++++++++++++++-++++--+-++-+-+++++-+++++++++-+++++-+++-++++---+++++++++++++--+++++--+++++--+-+++++++-+-++++++++++++-+++-+-++++++++++-++++++++--+++++-++-+++-++++++-++-++-+++--++++++++++++++++-++-+---++++
26,186,-+++-+-+-++++++++-++-++++++++++-+++++-++++-+++++-+--+-++-+++++-+++-++-++++++++++++++++++++++++++++++-+-++++-+-+++-++++++++++-+--+-++++++-+++-+-+++++-++-+-+++++-+++-+++++++++-+++++++-+++++++++--++++-++-++++++--+++-++-++-++++++++++++++-----+-+++++-++++++++-+++++++++++++-++-++-+++++++++++++++-+++++++++
27,180,++-+++--+++++-+++++-+++-++-+++--++++++---+++-++++++++++-++++++++++-+-++++++++++++++++++++++-+++-+++-++++--+-+++-+++---+--++++++++++++++++++--+++++++++++++--+++++++++++--++++++-++++++-++++++++---++--+++-+++++++++++++-+-++++-++++++++++++++-++++++++++++++-++-+++++-+++--++++++++-+-++++-+--+--+++++++--++
28,182,++++---+++++++++++++++++-+++-+++++++++++++++-++++++-++++++----++++++-+-+++++---+++--++++++-++-++++++++++-++++-+-++-++++-+++++--++++++++++-++++-+-+-++++-+-+++-++-+++-++++--++-+++++++++++--+++++++++++++++-+-++-+++-++++++++++++-++-+++-+-++++++++++++-+++++--++++--++--++++++++++++++++--++-+++++++++++++++
29,184,++-++--++++++-++-+-+++++-+++++++++-+++++++-+++++-++++++-++++++-+++-+-+++++++++++-+-++++++++-+--++++----+++++++++++++++-+--++-++-++++++++++-+-++-+++-++++++++++++++++-+++-+-+++-+++++-+++-+++++-+++-+++++-+++++++++++-+-+++++-++++++--+-+-++++-++-++++++-+++++++-+++++-++-++++-++++++++++++++-+++++-++-++++++
30,178,++++++++-+++++++++++-++---+++++++++++++++++++++-++-+-++-+++-+-++++-++-++++++++++-++++++++++++++-+-+++-++++--++++-++++++++-+-++-+++-++-+++-+++++-+++++++++--++++-+-+-+++--++++++++++-+--++++++++++++---+++++++++++++++++++++++++-+----+++++-++++-+++++++++++++++++++-+--+-+++--+---+-++++++-++++-+++-+-++++++
31,186,++++++++++++++---++++++++++++++++++-+++++++++++-++--+-+++++++++++-+-+++++--++++++++++-+-++----++-+-++-+++++-++++++++++++++++++++++++++--+++++++-++++-+++++---++-++++++++-++++++++++++-+++++++++++++++++++-++++++++++-+++++---++-+-+-++-+++++--+-++-+++++++--+++++-++++++++++-+++-+--++++++++-++-+-+-++++++-+
32,192,+++++++++--++++-+-++++-+++++++-+++++++++++-+++++-++-+-+++-+++++-+++++-+++++-+++++++++---++-+++++++--++++-+-++++++++++++++-++++--++++++++++++++++-++++++-+++-+-+++-+++-+--++++++-++++-+-+++++++++-+++-++++++++-+++++++++++-+++++++-++++++++++++++++++++-+-++-++-+++++++-+-++-+++++++++++------+++++++++++++++
33,180,++++--+++-++++++++++++++-+-+-+++-+--+++++++--++++++-+++-++--++-++-++++++++++-++-++++++++++-+---+++++-+-++-+++--++-+--++++++-++++++++++++++++++-++-+++-++++--++-+++++++-+++++++++++-+++++-++++++++++++++-+++++-+++++++-+++++--+++-+-+++++++-+++++++++--+-++++++++++++++++++++++++--++++++-++-+---++++-+++++++
34,166,++++++-++++++++++++---++-+-++---+++++++++++++++++++--++++++-++++-+----++++++++++-+++++++++++++++-++++-++++++-+-+++++++++-+--+++++++-+++++-++-+-++++++-+++++++++++-++-++-+-++++++++++-+++-+++-++++-++++-+-++-++-+++-+-++++--+++++++++-++-+++++++++++++++-+-+-+++--+-+++++++---+++-++++-++-+++++-++---++-++-+-
35,202,+-++++++++++++++++++++--++-++++++++++++++--+++++++++--++-+-++-+++++-++++-+++-++++-+++++-+++-+++++-+++++++++-+++++++-++++++++++++++++++-+-+++-++-++++++-+++++++++++++-+-+++++++-++++--++++++++-++++-+-+-+++++++++++-+++++++++++-+++++++++++++++++++-++++++++-+++++++++++-+-+-+++-+++-+++--++++-+--++++++++-++
36,190,++-++-++++++++++---+++-++++++++++++++++--+++++-++--+++++++-++++++++++++++--+++++++++++++++-++-++-+++-+++++++++++---+++++++++++++++++-+++++++++++-+++++-++--++-+++++-++-++-+++++++-++-++++-++++-+++-+++-++-+-++++++++++-+++++++++++-+++++++---++-+++++++++-+++++++-++++++-+-+-+++++++++++--+++-+++++++-+++-+-
37,164,++++++++++--++++++-++++++++++++++++--++-++++++-++++-+-++--++++++----++++++++-+++++++-++-++++++-++++-+-+-++++++++++-++++++-+-+++++-+++-+-++-++++++-+-++++++-+++++++++++++++++--+++++-++++-++-++++++++++-++++++++++++-+++-+++++-++++-+-++-++-++--++++++-+-++-+---++-+-+--++-+-++++--+++-+++-+-+--+++++-+++++-+
38,168,++++++++++++++++++--+-+++++++-+++++++++-++++++++-+++++++-++++--++++++--++++-+-+++++++++++---++-+-+++-+++-+++-++++-+-+-+++-++++--+++++-+++-+++-+-++--+++++++-++++-+--+-+++-+--+++++++-+++++-++-+++++++++++++++-++-+++++++++++-++-+-+-+---++++-++++++++--+++++++++-+-++++++-+-+-+-++++++++++++++++--++-++++-++
39,196,+++++--+++++++++++-+++-++++++++++++++++-++-+-+--++-+++++-++++++++++--+++++++-+++----+++++++-+-+++-++++-++++++-+++++++++++++--++++++++-+++++++-+-+++++++--+++++++-+++--+++-++++++-++-+++-+++++++++++++++++-+++++++++++-++++++-++++-+++++--++++++++-++++++++++++++++++++++++-+++-++-++++++++-++++-+++--+-+++++
40,190,++++--+++++++++++-+++-+---+++++++-+++++++-++++++-++++++++-+++--++++-+++++++++-++-++-++++++++-+-+++++-+++++-++++++++--+-+-++-++-+-++-++++++++++++++-+++++++++--++++---++++++++++++-+++++++++++++-+++-+-+-++-+++-++++++++++++++++++++++++-+-++-++++++-++-++++++-+++++-++-++++++++++++-+++++-+++++++-++++++-++-
41,158,++++-+---+++++++-++++-+++++-+-++-++++-+--+++++++++++++++++++++++++-++-++++++++-+-+---++++++-+----++-+++++--++++-+---+-++-++-++-++-+-+++++-+--++++-++++--+++-++-+--+++++++++++-+++-+-+++++++++++++++++++++++-++++++-++++++-++++--+++++-+-+-++-++-+-++++++++-++++++++++++-+--+-++++++++++++++++--++-++-++++++-
42,198,++-++++--++++-+++++++++++++-+++-+++++++++-+++-++-++-+-+-+++--++++++++++++++++++-+++++++-++-++++-++-++++++++++++--++++++++++-++++++++--+++++++++-++++-+++-++++++-++-+++-+++++++++++++++-++++++++++-+++++-++-++++--+-++++++-++++-+++++++-++++++-++++-++++-++++++-++++-+-+++++++++++++++-+++-++++++-+-+++-+++++
43,180,++-+-+--+++++++++++++++-+-++++++--+++++-----+++++++++--++++++++-++++++--+-++++++++++-+++++++++++-+++-++--++++-++++++++++++-+++-++++++--++++++++++++++-++++-++-++-+++++++++++-+-+++++--++++++-+++-++-+++++-++++--+-+++++++++++++-++-+-++++--++++++++++++++-+++-+++++++-+++++--++-++-+++++++-+-++++++++++--+++
44,152,-+++++-+++--+++++-++++++++-++-+---++-++++++++++++++++++++++++++-+-++-+++++-++++++-+++++-+++-+-++++++---+++-+-++++++++-++++-+-++++--++++-+++---++-+++++++++++++++++-++++++++-++-++-+++++-+-+---++-+++-+-+++-++-++++++++--+--+--++-++++++++++++-+---++-++-++++++-+-++++++++++++-+-++++++++-++--++-+--++++-+--+
45,176,++-+++++-+-+++-+++++++-++-+-+++-+--+-++++-+++++++++++-+-+++++++++-+++++-++++++-+++++++++++++-++-++++++--+++-++++-++-+++++-++++++--+++-+++--+-++--+++++++-+++++++-+++++++-++-+-+++++-+-+++++++-+++-++++-+++++-++--++++++-++++--++++++-+++-+++----+++++++++++-+++-++++++-++++++++++++++++-++-+++++-+++++++-+++
46,194,+++++++++-+++++++-+-++-++--++++-++++++-+++-+--++++--++++++++++++++--++++++++++--++++++-++++++-+-++++++--+++++++++-++++-++++++++++++++++++++++++++--++++++++--+-+++++++-+-+++-+-++++++++++++++++---++++++-++++++-++++++++++--++++-++-+-+++++-+++++++++-+++++++++++++-+++-+++++-+++++-++++++-+-++++++-++++-+++
47,188,+++-++++++-++++++++++++++++-++-+-+-++--+++++++-+++-+++-+++++++++++++++---+--+++++++++-+++-+++-+-++++++-+++++-+++-++++++++++++--+++++++++++++-++++-+++-++++++++++-+++++-+-+++++++++++-+++++++++++++++-+++++++-+++++++++++++-+++++-+++++--+++++-++++-++++++++++-+++-++-++-++-+-+--+--+-+++++-+-++++-++++++++--
48,168,+++++-+-++++++++-+-+--++-++++++++----+++++++++++++++-+-+++++++++-+-++++--+++-+-+-+-+-++-++++++++-+++++---++++-++++++++++--++++++++++++-+++--+-+++++++++++++++++-++++++-+-++++++-++++++-++++++-++-++++++-+-++++++-++++++---+++-+-++++++++++----++++++++++-+-+-++++++-+++-+-+++++--++-++++-+++++--+-++++++++++
49,150,+-++---+--++++++-++-+++++-+--++++--+-++++++-+++++-+-++-+++++++++++++--++-+-+++-++-+++++++-+++++++-+++++++-+++++-+-+-++++-+++++++-++-++-++++++++---+--+++++++-++++++++++-++-+-+-++--+++---+++-++++++++++++++-++++++++++-+++-+++++-++++++-+++++++++-+-++++---+++-+++--+--++++++++--+++-+---+++-+-+++-++-++++++
50,162,++-+++++++--++++++++++++-+-++++++++-+++++++++-+++++++-++-+++-+++++++++-++--++-++-++-+++-+-+--+-+++++-+++++++--+++++++++++--++-+++-+-++-++--+++++-++++-++++++++-----++-++++++---++++-++++++++-++++-++++++-+-+-+++-+++-+-+-+++++++-+++++++++++++++-+++++++-++-+++++++++-+++--++--+++-++----++-+++++++-++++++++
51,184,++-+-++++-++++++-++++++++++++++-+++-+-+++++++++-++++++++-++++++++++++++++++-++++-++++++--++-++++--++++++-++-+-++++++++-+++++---++++++-+++++-++-+++++++-+++-+++-++-+++++++-+++-++++++++--+-+++++-+-+++++++++++++++--++++++-+++++--++--+++++++++++-+--++++++++++-+-++-+++-+++-++++++-+--++-++++++++-+++++++++-
52,198,++++-++-+++++++++++++++++++++++++-+++++++++++++++--+-++-+++-+++++++++-+++--+-++++++++++++-+++++++++++++-+++++++++++++++-+++++--++++++-++++-++++++++-+++++++++++-++-++++--+-++++++++++-++++++-+++++++++++-+---++++-+-+++++++++++++++-+++--++++++++++-+--+++-++++-+++-++++++--+++++--++++++++++--++-+-+++++-++
53,162,-+++++++++++++++-+-+++-+-++-+++++++---+++++++++++++++-+-++-+++++-++-++-+++-+++--+-++++-++++++--+++-+++-++++++++-+++++-+--+----+-+++++++++++-+-++--+++--++++++-++++-+++--+++++-++++++-++++--+-+-++++-++++++++++-++++-+++++++-++++++++++++++++++-++---++++++++++-+++-++-++++++++++--++++++--++-+-+++++-++++-+-
54,182,-+-++++++++-++-++++++++++++++++--+++--+++++++++++++++++++-+-+++-++++++++++++++-++++-++++++--+++++++++-+-+++--++--++++++---+++++-+++++-+++++--+++++++-++++++++++-+++++++++++----+++-++-++-++++++-+++++-+++++++++++++-++++-++-+++++++++-+-+++++++++++-+--++--+++-++++++++-+-++++++++++--++++++++---+-+++-+++++
55,178,+++-++++-+++-++++++++-++++++-++++++++++++-+++-+++++++++-+-+++++++++-+-+++++-++++-++++-++-+-+++++++-+++++-++-+++++++++-++-+++++++++++-++-+++++-+++++-+-++++++-+---++-++++++-+-+++++--++-++-++++++++++++++++++-+++-+-++-++++++++-+-+++++--++-++-++--++-+-++++++++++++++++-++++-+-++-+-+++++++++--+++-+--++++++
56,162,++--+++-++++-++++-++++-++++++-+++++-+++-+++++++--+-+-++-++++++-+++++--++-+++++-+-+++++++++++++-++++++++++++++++-+++-++++++-+-++++-++++-++++-+++--+++++++-+-++-++-+-+++-++++++++++++++-+++++-+++-+++++++++-++-++++++++--+--+++-++-+++++-+-+++++-++-+++++++--+--+++-++-+-++++-++-+++-+-+-+++--+++---+++++++++-
57,172,+++++-++++-++-+++++++++++++--++++++++++-+++++-++++++---+++-+++++-++++-+++-+++-++-++--+++-++++++-+++++++++-++++++++-++-++++-++++-+++++-++--+-+-++++++++++++++++++++-++++++-+---+++++-+++++++++-++++-+++++-+++++-++-+++++-++++++-+++++--++++--+++-++--+-++--+++-+--++-++++++-++++++++-++--+++++-+-+++++-++++++
58,160,--++++++++++-+++++----+++++-++-++-++++--++-++++++++++++++++++++-+--++-+-+++++-+-+++++++---++++-++-++-+++-+++-++-+-+-+---++++++++++-++-+++++-+++++++++++-+++-+++++--+++-++++++++-+++-+++++++-+-+++-+-++++--+-++++++++++-++++++++++++++++-++-+-+++-++++++++++-++-++-+++++-++-++-++++--+-+++++-++-+-+++-++++-++
59,168,++++-+-++++++--++++++-++--++++-+++++++-+++++-++++++++++++++++-+++++++++--++-++--+++-+-++-+-+++--++++++++++++++-++++-+-++++++++-++--++++++++++++++++-++-++++++++-+-+-+--+-++++++++++-++++-----++++++++++++-++-+-+++++++++-++-++++-+-+++++++++-+++++-++++-+--+++++++++--+-+++++++++-+++-+-++-+++-+-+-++-+++++-
60,186,+++++-+-+-++-++++++++++++-++++++++++++++++-+-+++++-+--+++-++-++++++-+++++++++-+-+++-+++++++-++++++-++++++++-++++-+++-++++++++++++++++-++-+-+++++++--+++++++++++++++++++++-+++-+++++++-+--++-+-++++++---+++++++++++-+-+--++++++-++++++++-+--++-++++++++-++++++-++++-+++++++++-+++++++++-+-++---+++++--++-++++
61,184,++-+++-+++--+++++++++-++++++++++++++-++++-+-+++-++++--++-+++++++++++++-+++++-++++++++++++-+++-+++-+++++-++++++++-+-++++-+++++-++--+++++-++++++++--+++-++++++++++-+++++++++++++-++--+-++++++-+++++++-+++--+++++-++-+-+++-+++--+++-+-++++++-+++++++-++-+++-+-++++++++++++++++++-+++-++-+++++++++++++---++-++-+
62,178,---++++++++++-+++++++++--++++++++--+-+----++++++++++-++++-++++--++-++++++--+++++++++++++--+++++++++-+-+++++++++-++++++++-+++++-+-+++++++++-+++-+++++++++++++++++-++-+++++++-++++++-+++-+++--+++++++++++-+-+++-++-++++++-++-+++++++++++-+-++++++-+-++-+--++++++++-++-++++--++++-++++++++-+++-++--++++-++-++++
63,172,+++++-+++++-+-++++++-++++++-+-+++++++++++++++++++++-++++++-++++-+++-+++++--+++--+++-+++++++++-+++++--+-+++-+-+++-+--+---++-++++++-+++++-++-++++-++++-+++++++++++++++++--++++++++-++++--+++-+----+-++++-+++-+-+++++++++++-+++++-+++++--++++-++--+++-+-+++++-++-++++++++-++-+++++++++-+++++++-+++--+++++++++++
64,196,+++++++-+-++++-++++++-+++++++++++++-+++++-++-+-++++++++--++++++++-++++++++++++++++-++-++++-+++-++++++-++-++++---++++++++++++++-+++-++--+--+++++-+-+++++++++++++++++++++++++++++++--+++++++++++-+-++-+-+-+-+++-+++++++-+++++++++++++++++++++-++++--++-++++++++++++++-+++++++-++++--+-++-++-+-+++-+-++++++++++
65,166,++++++++---+++-+++++++++-+++++++++---++++++++-+-++++++-+-+++++-++++--+++-++++-+++-+++++-+++++++-++--++++---+--++-++++++-++++++--+-+++++++--++++-++--++++++++++++-+++++++++++-++-+++++++-++++-++++++---+++--+-+-+++++++--+++++++++++++++++++-++-+-+++++++-++--+++-++-++-+++++-++++-+-+++++++++-++++++--+-++++
66,174,+++++++++---++-++++++++++-+++++++++-+++++++-++-+++-++++++++++-++++++++--+++++-+++-++++--+++--+-++-+--++++++++++++++++++++-+---++++++++++++-++-++-+++++--++++++++-+++++-+++++-+++++-+++++++-++-+-+-+++-++++-++++++--+-++++++-+++++--+++--+++++-+++++++-++-+++++++++++--++--++++++++-+++--++++++++--+-+++-++++
67,160,-+++++-++++--++++++-+--+-+++++-++-++++-+-++++-+-++-+-+-+++++++++++-+++++++-++++-+++++-++-++++++-+++-+++++-+++--+--+++++++++++-++-++++---+++++-+-++++-+++--++++-++++++++++++---+--+++++++-+++-++++++-++-+-++++++-+++++++-+++++--++++++++++++-++++++++++++++-+--++++++++++---+++-++-+++-+++-+--+-+++++-++-++++
68,184,++++++++++++++++-++++++++-++--++++++++---+++-+++-++++++++++-+++++-+-+-+++++++++++-+++++++-+-+-++++++++-+++++++++++---+++-+-+-+++-+-+++++++-++++++++-+++++++++++++++-+++-++++++++-++-++++++--++-++-+++-+++++-+++++-++++++++++++-+++++++-+-+-+-+++-+++++++++++----+-+++++++++++-+-+-++++-+++++++-+-++-+++++++-
69,158,+-+++-++-+-+++++++++-+++++---++++-+++++++++-++-++++-+++-+--++-+++--+++++++-----+-+++-+-+++-+++-+-++--++-++++-++++++-+++++++-++++++-++++++++++++--++-+-+++++-++-+++++++++++++-+-+++++++++++++++++--+-++-+-+++++++++-+++---+-+++++++--+-+-++--+++++--+++-+++-+++++++++++-++-+++++++++++++++++++---+++++-++-+++
70,162,-+++++++-++++++++++++++++++++-++++++-++++--+++--+++++++++++++-+++++++-++++++----+-+-++++++++-++++-+-+++++-+++++++++-+-------+-++++++-+-+++++--+++++++++++-++-++++++++-+++--+++-+++++-+++++++++++++++++-+++++-++-++---++++--++-+++-+++++-++-+++-+--++-++++++++---+++++-+++-++--++-++++-++++++--+++-+-++++++++
71,206,+++++++++-+-+++++-++++++-++-+-++---++-++-+++++-++++++++++-++-+++++++++++++++-++-+++-+++++-++++++++-++--++++-+++++++++++++++++++++++++++++++-+-++-++++++-+-+++-+-++++++++++++-+++++-+-++++++-++++-++++-+++++-++--++++++++++++-+++++++++++++++++++++++++++++-++--+++++++-+++-+++-+++-++++-++++++++++++++++++++
72,190,++-+++++++-+-+++++-++-+---+++++++-+++++++++++++-++++++++-++-++--++-++-++++++-+++--+--+-+-+--++-+-++++-++++++++-++++++++++++++++-++-+++--++++-+++++++-+--++++++++++++++++++++++++++++++++++-+++-+--++++++++++++++++-+++++-+++-++++++-+++++++-+++++-++-+++--++-+++++-++++++++-++-+++++-+++++++++++++++++++++++
73,174,+--+++++++--+++++++++++++-++++++-+++-++--+-++-+-++++++-+++++--++-++++++++++++-+++++-+--++-++-+++++++++++++++-+++++-+-+-+-+++-++++--+++++++++-++++--+-++-++++-+++-+++++++--++-++++++++-++++-+---++-++++++-++++++--+++-++++++++++++++--+-+++++-+++++-++++++++++++++-++-+++++++++-+++++++--+++++++++++--++++-++
